"avg_prop_infected","avg_num_infected"
0.1992,199.2
0.4046,404.6
0.4578,457.8
0.4832,483.2
0.4894,489.4
0.4782,478.2
0.4826,482.6
0.4778,477.8
0.4758,475.8
0.4638,463.8
0.4796,479.6
0.493,493
0.483,483
0.4798,479.8
0.485,485
0.4886,488.6
0.4826,482.6
0.4778,477.8
0.476,476
0.4768,476.8
0.4752,475.2
0.4776,477.6
0.4714,471.4
0.4774,477.4
0.4792,479.2
0.488,488
0.48,480
0.482,482
0.4764,476.4
0.4772,477.2
0.4896,489.6
0.4838,483.8
0.477,477
0.4738,473.8
0.4804,480.4
0.4854,485.4
0.4848,484.8
0.4766,476.6
0.471,471
0.4716,471.6
0.4782,478.2
0.4766,476.6
0.4786,478.6
0.4752,475.2
0.4766,476.6
0.4798,479.8
0.481,481
0.4854,485.4
0.4842,484.2
0.4704,470.4
0.4724,472.4
0.4714,471.4
0.4754,475.4
0.469,469
0.4648,464.8
0.4902,490.2
0.4694,469.4
0.4792,479.2
0.477,477
0.48,480
0.4928,492.8
0.4772,477.2
0.478,478
0.479,479
0.4858,485.8
0.4768,476.8
0.4832,483.2
0.487,487
0.4782,478.2
0.4806,480.6
0.476,476
0.474,474
0.4776,477.6
0.4776,477.6
0.4758,475.8
0.475,475
0.4684,468.4
0.4694,469.4
0.4722,472.2
0.4744,474.4
0.4744,474.4
0.4686,468.6
0.4746,474.6
0.466,466
0.4724,472.4
0.482,482
0.4832,483.2
0.4852,485.2
0.4806,480.6
0.4804,480.4
0.4804,480.4
0.4778,477.8
0.4724,472.4
0.4682,468.2
0.4694,469.4
0.4618,461.8
0.479,479
0.4772,477.2
0.4908,490.8
0.4824,482.4
