"avg_prop_infected","avg_num_infected"
0.355,355
0.4178,417.8
0.473,473
0.5054,505.4
0.5508,550.8
0.5742,574.2
0.5884,588.4
0.6142,614.2
0.6268,626.8
0.635,635
0.6428,642.8
0.6412,641.2
0.6484,648.4
0.6526,652.6
0.6552,655.2
0.6746,674.6
0.6802,680.2
0.6754,675.4
0.677,677
0.6774,677.4
0.681,681
0.6756,675.6
0.6826,682.6
0.6822,682.2
0.6834,683.4
0.6834,683.4
0.6716,671.6
0.6918,691.8
0.6816,681.6
0.6852,685.2
0.6856,685.6
0.6972,697.2
0.6892,689.2
0.6938,693.8
0.6906,690.6
0.6854,685.4
0.708,708
0.7042,704.2
0.6978,697.8
0.6936,693.6
0.69,690
0.6964,696.4
0.6884,688.4
0.697,697
0.6936,693.6
0.6972,697.2
0.696,696
0.7008,700.8
0.703,703
0.712,712
0.6962,696.2
0.7008,700.8
0.7038,703.8
0.6976,697.6
0.6976,697.6
0.7,700
0.6962,696.2
0.7014,701.4
0.693,693
0.6998,699.8
0.6998,699.8
0.7046,704.6
0.6994,699.4
0.694,694
0.6864,686.4
0.6886,688.6
0.6924,692.4
0.6922,692.2
0.6942,694.2
0.7024,702.4
0.6988,698.8
0.6996,699.6
0.7018,701.8
0.6932,693.2
0.701,701
0.6966,696.6
0.692,692
0.6994,699.4
0.6948,694.8
0.7088,708.8
0.705,705
0.6984,698.4
0.6944,694.4
0.6958,695.8
0.6932,693.2
0.6958,695.8
0.69,690
0.6988,698.8
0.703,703
0.6942,694.2
0.6892,689.2
0.6976,697.6
0.6982,698.2
0.6996,699.6
0.6936,693.6
0.6952,695.2
0.6964,696.4
0.6998,699.8
0.6918,691.8
0.7062,706.2
