"avg_prop_infected","avg_num_infected"
0.3494,349.4
0.4204,420.4
0.4762,476.2
0.5116,511.6
0.544,544
0.5702,570.2
0.5884,588.4
0.6146,614.6
0.6282,628.2
0.633,633
0.6494,649.4
0.6592,659.2
0.6604,660.4
0.669,669
0.665,665
0.6786,678.6
0.671,671
0.6814,681.4
0.6868,686.8
0.674,674
0.6824,682.4
0.6854,685.4
0.6858,685.8
0.7036,703.6
0.695,695
0.6882,688.2
0.704,704
0.7002,700.2
0.691,691
0.687,687
0.6916,691.6
0.7054,705.4
0.7014,701.4
0.6986,698.6
0.7054,705.4
0.696,696
0.7022,702.2
0.7018,701.8
0.7022,702.2
0.719,719
0.7156,715.6
0.7064,706.4
0.6992,699.2
0.7042,704.2
0.7122,712.2
0.7098,709.8
0.6994,699.4
0.7048,704.8
0.7156,715.6
0.706,706
0.7068,706.8
0.7102,710.2
0.6988,698.8
0.6998,699.8
0.7036,703.6
0.7028,702.8
0.7008,700.8
0.7068,706.8
0.7084,708.4
0.6982,698.2
0.7008,700.8
0.7026,702.6
0.7032,703.2
0.7094,709.4
0.7042,704.2
0.6962,696.2
0.7052,705.2
0.7108,710.8
0.717,717
0.7078,707.8
0.705,705
0.7106,710.6
0.7084,708.4
0.7112,711.2
0.704,704
0.6984,698.4
0.6974,697.4
0.7022,702.2
0.6978,697.8
0.7092,709.2
0.7152,715.2
0.7096,709.6
0.6922,692.2
0.685,685
0.7006,700.6
0.6902,690.2
0.694,694
0.6928,692.8
0.6988,698.8
0.6948,694.8
0.6932,693.2
0.703,703
0.7082,708.2
0.7044,704.4
0.6936,693.6
0.6952,695.2
0.6946,694.6
0.6948,694.8
0.6924,692.4
0.7006,700.6
