"avg_prop_infected","avg_num_infected"
0.3594,359.4
0.4244,424.4
0.4858,485.8
0.528,528
0.5546,554.6
0.584,584
0.6034,603.4
0.6226,622.6
0.6216,621.6
0.6366,636.6
0.6436,643.6
0.6584,658.4
0.6582,658.2
0.6714,671.4
0.6762,676.2
0.6732,673.2
0.673,673
0.6858,685.8
0.6848,684.8
0.6814,681.4
0.6774,677.4
0.6832,683.2
0.6812,681.2
0.6926,692.6
0.69,690
0.7008,700.8
0.6942,694.2
0.6944,694.4
0.6946,694.6
0.6954,695.4
0.697,697
0.694,694
0.6944,694.4
0.698,698
0.6928,692.8
0.6938,693.8
0.7014,701.4
0.7002,700.2
0.7004,700.4
0.7042,704.2
0.6976,697.6
0.696,696
0.6956,695.6
0.6938,693.8
0.6908,690.8
0.7012,701.2
0.704,704
0.7002,700.2
0.6884,688.4
0.6982,698.2
0.702,702
0.7018,701.8
0.7024,702.4
0.7004,700.4
0.6968,696.8
0.7082,708.2
0.7058,705.8
0.6936,693.6
0.698,698
0.7056,705.6
0.7034,703.4
0.6942,694.2
0.6954,695.4
0.6896,689.6
0.6976,697.6
0.6938,693.8
0.7006,700.6
0.712,712
0.6942,694.2
0.6984,698.4
0.694,694
0.7054,705.4
0.7064,706.4
0.7018,701.8
0.7006,700.6
0.7162,716.2
0.7002,700.2
0.7052,705.2
0.7106,710.6
0.7056,705.6
0.718,718
0.7058,705.8
0.6948,694.8
0.6994,699.4
0.7042,704.2
0.7046,704.6
0.7026,702.6
0.6978,697.8
0.6944,694.4
0.7038,703.8
0.7068,706.8
0.7118,711.8
0.703,703
0.7134,713.4
0.6932,693.2
0.6944,694.4
0.6988,698.8
0.7056,705.6
0.699,699
0.7078,707.8
