"avg_prop_infected","avg_num_infected"
0.127050743990843,666
0.160511255246089,841.4
0.196833269744372,1031.8
0.237771842808089,1246.4
0.279702403662724,1466.2
0.322624952308279,1691.2
0.366806562380771,1922.8
0.407783288821061,2137.6
0.45024799694773,2360.2
0.489851201831362,2567.8
0.527165204120565,2763.4
0.562342617321633,2947.8
0.592293017932087,3104.8
0.62064097672644,3253.4
0.647004959938955,3391.6
0.67058374666158,3515.2
0.691606257153758,3625.4
0.710988172453262,3727
0.727508584509729,3813.6
0.741854254101488,3888.8
0.75543685616177,3960
0.766463181991606,4017.8
0.777985501716902,4078.2
0.787294925600916,4127
0.797596337275849,4181
0.805875619992369,4224.4
0.813582602060282,4264.8
0.821251430751622,4305
0.827432277756581,4337.4
0.833422357878672,4368.8
0.838763830599008,4396.8
0.844715757344525,4428
0.849599389545975,4453.6
0.854521175123999,4479.4
0.858718046547119,4501.4
0.862037390309042,4518.8
0.865661961083556,4537.8
0.868561617703167,4553
0.87188096146509,4570.4
0.875200305227013,4587.8
0.878405188859214,4604.6
0.881571919114842,4621.2
0.88405188859214,4634.2
0.886608164822587,4647.6
0.888668447157574,4658.4
0.890423502479969,4667.6
0.891758870660053,4674.6
0.893895459748188,4685.8
0.895879435330027,4696.2
0.897672644028997,4705.6
0.89950400610454,4715.2
0.900648607401755,4721.2
0.902136589088134,4729
0.903929797787104,4738.4
0.905036245707745,4744.2
0.906600534147272,4752.4
0.908012209080504,4759.8
0.909233117130866,4766.2
0.910644792064098,4773.6
0.911560473101869,4778.4
0.912628767645937,4784
0.913773368943152,4790
0.91495612361694,4796.2
0.915871804654712,4801
0.916444105303319,4804
0.917092712705074,4807.4
0.917970240366272,4812
0.918962228157192,4817.2
0.919687142312095,4821
0.920679130103014,4826.2
0.921594811140786,4831
0.922663105684853,4836.6
0.92342617321633,4840.6
0.924456314383823,4846
0.925410148798169,4851
0.92602060282335,4854.2
0.926898130484548,4858.8
0.928004578405189,4864.6
0.928500572300649,4867.2
0.92911102632583,4870.4
0.929874093857306,4874.4
0.930560854635635,4878
0.931285768790538,4881.8
0.931819916062572,4884.6
0.932468523464327,4888
0.932850057230065,4890
0.933536818008394,4893.6
0.934032811903853,4896.2
0.934566959175887,4899
0.93529187333079,4902.8
0.936245707745135,4907.8
0.936932468523464,4911.4
0.93739030904235,4913.8
0.938305990080122,4918.6
0.938840137352156,4921.4
0.939412438000763,4924.4
0.939793971766501,4926.4
0.940251812285387,4928.8
0.940747806180847,4931.4
0.94097672644029,4932.6
