"avg_prop_infected","avg_num_infected"
0.4378,437.8
0.5138,513.8
0.5606,560.6
0.5722,572.2
0.5776,577.6
0.5874,587.4
0.5914,591.4
0.5968,596.8
0.5944,594.4
0.5952,595.2
0.598,598
0.596,596
0.599,599
0.6044,604.4
0.601,601
0.6024,602.4
0.6008,600.8
0.6078,607.8
0.595,595
0.5966,596.6
0.588,588
0.5888,588.8
0.5852,585.2
0.5926,592.6
0.5922,592.2
0.6004,600.4
0.5948,594.8
0.5878,587.8
0.5918,591.8
0.585,585
0.5886,588.6
0.5934,593.4
0.5968,596.8
0.5904,590.4
0.5808,580.8
0.5908,590.8
0.5924,592.4
0.5986,598.6
0.6008,600.8
0.5946,594.6
0.5874,587.4
0.5938,593.8
0.5872,587.2
0.5932,593.2
0.5982,598.2
0.5906,590.6
0.595,595
0.5996,599.6
0.5922,592.2
0.5934,593.4
0.5892,589.2
0.584,584
0.5774,577.4
0.5926,592.6
0.5964,596.4
0.598,598
0.593,593
0.5958,595.8
0.5938,593.8
0.595,595
0.5972,597.2
0.5954,595.4
0.5974,597.4
0.5946,594.6
0.596,596
0.594,594
0.5974,597.4
0.6006,600.6
0.5896,589.6
0.595,595
0.596,596
0.5896,589.6
0.592,592
0.5908,590.8
0.5932,593.2
0.5918,591.8
0.5842,584.2
0.5888,588.8
0.5832,583.2
0.5904,590.4
0.5898,589.8
0.5984,598.4
0.5824,582.4
0.588,588
0.5998,599.8
0.596,596
0.5972,597.2
0.5974,597.4
0.5828,582.8
0.5954,595.4
0.5876,587.6
0.5812,581.2
0.5946,594.6
0.593,593
0.5908,590.8
0.5962,596.2
0.5948,594.8
0.5902,590.2
0.5988,598.8
0.5904,590.4
