"avg_prop_infected","avg_num_infected"
0.3538,353.8
0.4238,423.8
0.4742,474.2
0.5176,517.6
0.55,550
0.5722,572.2
0.5862,586.2
0.5992,599.2
0.6276,627.6
0.63,630
0.643,643
0.6432,643.2
0.6646,664.6
0.6626,662.6
0.6684,668.4
0.6698,669.8
0.6778,677.8
0.6778,677.8
0.6688,668.8
0.6694,669.4
0.6832,683.2
0.6852,685.2
0.6852,685.2
0.6866,686.6
0.6854,685.4
0.684,684
0.6934,693.4
0.6894,689.4
0.691,691
0.6966,696.6
0.691,691
0.6808,680.8
0.6942,694.2
0.6926,692.6
0.6984,698.4
0.6924,692.4
0.701,701
0.695,695
0.6944,694.4
0.7082,708.2
0.706,706
0.6888,688.8
0.7122,712.2
0.709,709
0.7026,702.6
0.6956,695.6
0.7002,700.2
0.6982,698.2
0.6974,697.4
0.6946,694.6
0.6862,686.2
0.6892,689.2
0.691,691
0.6924,692.4
0.7044,704.4
0.6868,686.8
0.681,681
0.69,690
0.6878,687.8
0.6876,687.6
0.714,714
0.7026,702.6
0.697,697
0.6888,688.8
0.6966,696.6
0.698,698
0.6948,694.8
0.7,700
0.7054,705.4
0.695,695
0.6928,692.8
0.6956,695.6
0.6998,699.8
0.6988,698.8
0.7064,706.4
0.701,701
0.7074,707.4
0.7012,701.2
0.693,693
0.6912,691.2
0.6898,689.8
0.6858,685.8
0.6904,690.4
0.6992,699.2
0.6998,699.8
0.6934,693.4
0.6996,699.6
0.6932,693.2
0.6938,693.8
0.6998,699.8
0.6982,698.2
0.7,700
0.7038,703.8
0.701,701
0.6936,693.6
0.6908,690.8
0.6956,695.6
0.6928,692.8
0.691,691
0.6984,698.4
