"avg_prop_infected","avg_num_infected"
0.3618,361.8
0.4216,421.6
0.4702,470.2
0.509,509
0.5466,546.6
0.5704,570.4
0.5882,588.2
0.6136,613.6
0.6292,629.2
0.641,641
0.6476,647.6
0.6504,650.4
0.6524,652.4
0.6542,654.2
0.6648,664.8
0.6638,663.8
0.6646,664.6
0.6728,672.8
0.6652,665.2
0.6732,673.2
0.6796,679.6
0.6746,674.6
0.6824,682.4
0.681,681
0.688,688
0.7046,704.6
0.6946,694.6
0.6992,699.2
0.6956,695.6
0.698,698
0.6902,690.2
0.684,684
0.6978,697.8
0.6956,695.6
0.703,703
0.6982,698.2
0.699,699
0.6974,697.4
0.6982,698.2
0.6922,692.2
0.698,698
0.6924,692.4
0.6992,699.2
0.7002,700.2
0.7018,701.8
0.6952,695.2
0.6798,679.8
0.6848,684.8
0.6902,690.2
0.6832,683.2
0.6952,695.2
0.6938,693.8
0.6956,695.6
0.694,694
0.7002,700.2
0.7056,705.6
0.7076,707.6
0.7008,700.8
0.7064,706.4
0.7032,703.2
0.7038,703.8
0.7024,702.4
0.6934,693.4
0.6906,690.6
0.6994,699.4
0.7032,703.2
0.7022,702.2
0.708,708
0.7088,708.8
0.7056,705.6
0.7012,701.2
0.7058,705.8
0.6956,695.6
0.6964,696.4
0.6952,695.2
0.7162,716.2
0.705,705
0.7118,711.8
0.7064,706.4
0.7088,708.8
0.7022,702.2
0.696,696
0.702,702
0.7052,705.2
0.7006,700.6
0.7012,701.2
0.703,703
0.7018,701.8
0.7142,714.2
0.6966,696.6
0.6926,692.6
0.6888,688.8
0.687,687
0.6998,699.8
0.6942,694.2
0.695,695
0.6932,693.2
0.6908,690.8
0.6996,699.6
0.6934,693.4
