"avg_prop_infected","avg_num_infected"
0.3638,363.8
0.4314,431.4
0.4876,487.6
0.5284,528.4
0.5504,550.4
0.5688,568.8
0.591,591
0.606,606
0.6122,612.2
0.6198,619.8
0.6334,633.4
0.6444,644.4
0.6442,644.2
0.6356,635.6
0.656,656
0.6626,662.6
0.6844,684.4
0.685,685
0.6786,678.6
0.6792,679.2
0.6868,686.8
0.685,685
0.6908,690.8
0.6922,692.2
0.6982,698.2
0.6938,693.8
0.6876,687.6
0.7038,703.8
0.699,699
0.7046,704.6
0.7104,710.4
0.7006,700.6
0.7008,700.8
0.699,699
0.6918,691.8
0.6922,692.2
0.7044,704.4
0.6946,694.6
0.7072,707.2
0.693,693
0.6928,692.8
0.6916,691.6
0.7076,707.6
0.7028,702.8
0.6948,694.8
0.6978,697.8
0.6944,694.4
0.697,697
0.694,694
0.697,697
0.6904,690.4
0.697,697
0.6934,693.4
0.701,701
0.6996,699.6
0.699,699
0.7072,707.2
0.7076,707.6
0.7066,706.6
0.694,694
0.6878,687.8
0.7024,702.4
0.6986,698.6
0.7014,701.4
0.7024,702.4
0.6988,698.8
0.7038,703.8
0.6956,695.6
0.6998,699.8
0.692,692
0.6982,698.2
0.6894,689.4
0.69,690
0.696,696
0.7014,701.4
0.6996,699.6
0.7066,706.6
0.6936,693.6
0.6992,699.2
0.7078,707.8
0.698,698
0.697,697
0.6976,697.6
0.7012,701.2
0.7056,705.6
0.6994,699.4
0.6976,697.6
0.7028,702.8
0.6888,688.8
0.6906,690.6
0.701,701
0.7046,704.6
0.7102,710.2
0.7028,702.8
0.7016,701.6
0.6982,698.2
0.6954,695.4
0.694,694
0.6976,697.6
0.6974,697.4
