"avg_prop_infected","avg_num_infected"
0.344,344
0.4058,405.8
0.4666,466.6
0.5102,510.2
0.545,545
0.5764,576.4
0.596,596
0.608,608
0.6238,623.8
0.6378,637.8
0.6406,640.6
0.6434,643.4
0.6642,664.2
0.661,661
0.6732,673.2
0.6814,681.4
0.6844,684.4
0.681,681
0.6928,692.8
0.6872,687.2
0.6846,684.6
0.677,677
0.7006,700.6
0.69,690
0.6944,694.4
0.6924,692.4
0.701,701
0.7048,704.8
0.696,696
0.6908,690.8
0.7,700
0.6864,686.4
0.6912,691.2
0.688,688
0.689,689
0.695,695
0.6908,690.8
0.7032,703.2
0.7018,701.8
0.6992,699.2
0.6962,696.2
0.7034,703.4
0.7002,700.2
0.7092,709.2
0.7142,714.2
0.7042,704.2
0.704,704
0.7018,701.8
0.6966,696.6
0.7038,703.8
0.7066,706.6
0.702,702
0.708,708
0.7124,712.4
0.702,702
0.698,698
0.7052,705.2
0.6956,695.6
0.709,709
0.709,709
0.6984,698.4
0.6956,695.6
0.698,698
0.7074,707.4
0.7058,705.8
0.7092,709.2
0.7048,704.8
0.7018,701.8
0.7028,702.8
0.7086,708.6
0.6958,695.8
0.7052,705.2
0.704,704
0.7012,701.2
0.6998,699.8
0.7132,713.2
0.7086,708.6
0.704,704
0.7206,720.6
0.7048,704.8
0.7054,705.4
0.7034,703.4
0.7104,710.4
0.7076,707.6
0.7148,714.8
0.7142,714.2
0.7086,708.6
0.698,698
0.6988,698.8
0.7042,704.2
0.6986,698.6
0.6976,697.6
0.6956,695.6
0.702,702
0.703,703
0.6932,693.2
0.69,690
0.703,703
0.7122,712.2
0.7042,704.2
