"avg_prop_infected","avg_num_infected"
0.2006,200.6
0.4158,415.8
0.4524,452.4
0.4718,471.8
0.4684,468.4
0.4904,490.4
0.4738,473.8
0.4726,472.6
0.468,468
0.4706,470.6
0.4732,473.2
0.4866,486.6
0.4666,466.6
0.4772,477.2
0.485,485
0.484,484
0.47,470
0.4776,477.6
0.4864,486.4
0.468,468
0.4764,476.4
0.4782,478.2
0.4724,472.4
0.478,478
0.4716,471.6
0.4588,458.8
0.4694,469.4
0.4642,464.2
0.4822,482.2
0.4828,482.8
0.4776,477.6
0.4844,484.4
0.473,473
0.4804,480.4
0.474,474
0.4734,473.4
0.476,476
0.4762,476.2
0.4736,473.6
0.4738,473.8
0.487,487
0.4866,486.6
0.4726,472.6
0.4834,483.4
0.473,473
0.4736,473.6
0.475,475
0.4836,483.6
0.4772,477.2
0.476,476
0.4806,480.6
0.4852,485.2
0.4714,471.4
0.479,479
0.472,472
0.4666,466.6
0.4728,472.8
0.476,476
0.4844,484.4
0.4772,477.2
0.4832,483.2
0.4784,478.4
0.4818,481.8
0.4652,465.2
0.4812,481.2
0.477,477
0.4798,479.8
0.4814,481.4
0.479,479
0.4788,478.8
0.4766,476.6
0.473,473
0.4832,483.2
0.4708,470.8
0.467,467
0.4654,465.4
0.4758,475.8
0.4744,474.4
0.4778,477.8
0.4812,481.2
0.474,474
0.4754,475.4
0.4736,473.6
0.476,476
0.4832,483.2
0.481,481
0.4698,469.8
0.4796,479.6
0.4818,481.8
0.4758,475.8
0.475,475
0.477,477
0.4812,481.2
0.4708,470.8
0.4704,470.4
0.4722,472.2
0.4798,479.8
0.47,470
0.486,486
0.4806,480.6
