"avg_prop_infected","avg_num_infected"
0.224,224
0.4094,409.4
0.4576,457.6
0.4742,474.2
0.4782,478.2
0.469,469
0.4878,487.8
0.4776,477.6
0.4794,479.4
0.479,479
0.4678,467.8
0.4736,473.6
0.4718,471.8
0.4754,475.4
0.4724,472.4
0.477,477
0.4882,488.2
0.4784,478.4
0.4834,483.4
0.4816,481.6
0.4774,477.4
0.4702,470.2
0.4828,482.8
0.474,474
0.4816,481.6
0.4824,482.4
0.4896,489.6
0.4696,469.6
0.483,483
0.4804,480.4
0.4796,479.6
0.4798,479.8
0.4808,480.8
0.4864,486.4
0.4784,478.4
0.4734,473.4
0.4742,474.2
0.4842,484.2
0.4742,474.2
0.4718,471.8
0.4698,469.8
0.4714,471.4
0.4706,470.6
0.4914,491.4
0.4754,475.4
0.4754,475.4
0.4802,480.2
0.4822,482.2
0.4768,476.8
0.4858,485.8
0.478,478
0.4808,480.8
0.4628,462.8
0.4642,464.2
0.4704,470.4
0.476,476
0.4678,467.8
0.4816,481.6
0.4872,487.2
0.4866,486.6
0.4826,482.6
0.4684,468.4
0.4668,466.8
0.472,472
0.4776,477.6
0.4842,484.2
0.4826,482.6
0.4794,479.4
0.4764,476.4
0.4646,464.6
0.4816,481.6
0.4766,476.6
0.4818,481.8
0.4834,483.4
0.4896,489.6
0.4914,491.4
0.4788,478.8
0.4642,464.2
0.4772,477.2
0.4744,474.4
0.4642,464.2
0.486,486
0.482,482
0.475,475
0.482,482
0.482,482
0.4888,488.8
0.4758,475.8
0.4824,482.4
0.4746,474.6
0.4848,484.8
0.4842,484.2
0.4808,480.8
0.48,480
0.4752,475.2
0.474,474
0.4722,472.2
0.4838,483.8
0.4718,471.8
0.4658,465.8
