"avg_prop_infected","avg_num_infected"
0.2052,205.2
0.4002,400.2
0.4652,465.2
0.4642,464.2
0.4794,479.4
0.4804,480.4
0.4728,472.8
0.4832,483.2
0.477,477
0.4806,480.6
0.477,477
0.4722,472.2
0.4794,479.4
0.479,479
0.4756,475.6
0.4756,475.6
0.4826,482.6
0.4766,476.6
0.4774,477.4
0.4774,477.4
0.477,477
0.4772,477.2
0.4768,476.8
0.4758,475.8
0.4694,469.4
0.4732,473.2
0.474,474
0.4844,484.4
0.495,495
0.479,479
0.4738,473.8
0.4738,473.8
0.467,467
0.4798,479.8
0.4744,474.4
0.4768,476.8
0.4698,469.8
0.4732,473.2
0.4792,479.2
0.4678,467.8
0.4868,486.8
0.4896,489.6
0.4766,476.6
0.4724,472.4
0.4832,483.2
0.4768,476.8
0.4712,471.2
0.4854,485.4
0.4608,460.8
0.4746,474.6
0.4806,480.6
0.4734,473.4
0.4768,476.8
0.4944,494.4
0.4768,476.8
0.4828,482.8
0.4658,465.8
0.4858,485.8
0.4948,494.8
0.4638,463.8
0.472,472
0.4812,481.2
0.4824,482.4
0.4872,487.2
0.4842,484.2
0.4784,478.4
0.4866,486.6
0.4744,474.4
0.4742,474.2
0.4848,484.8
0.4656,465.6
0.4738,473.8
0.4688,468.8
0.4816,481.6
0.4768,476.8
0.4842,484.2
0.4958,495.8
0.4818,481.8
0.4772,477.2
0.4912,491.2
0.477,477
0.4846,484.6
0.4944,494.4
0.4748,474.8
0.4758,475.8
0.4754,475.4
0.478,478
0.4822,482.2
0.466,466
0.4566,456.6
0.4746,474.6
0.4692,469.2
0.4702,470.2
0.4768,476.8
0.4854,485.4
0.4906,490.6
0.4742,474.2
0.4716,471.6
0.4822,482.2
0.472,472
