"avg_prop_infected","avg_num_infected"
0.21,210
0.4068,406.8
0.4532,453.2
0.4672,467.2
0.4786,478.6
0.4804,480.4
0.4576,457.6
0.4808,480.8
0.488,488
0.478,478
0.4854,485.4
0.4794,479.4
0.4772,477.2
0.475,475
0.4824,482.4
0.4854,485.4
0.4852,485.2
0.4688,468.8
0.4784,478.4
0.476,476
0.4678,467.8
0.4654,465.4
0.4716,471.6
0.4832,483.2
0.478,478
0.4782,478.2
0.481,481
0.4736,473.6
0.4728,472.8
0.4806,480.6
0.476,476
0.4702,470.2
0.4704,470.4
0.476,476
0.4732,473.2
0.4748,474.8
0.479,479
0.4718,471.8
0.4756,475.6
0.4804,480.4
0.4736,473.6
0.4728,472.8
0.4736,473.6
0.4796,479.6
0.4726,472.6
0.4784,478.4
0.4772,477.2
0.4734,473.4
0.4714,471.4
0.48,480
0.486,486
0.4954,495.4
0.4668,466.8
0.4794,479.4
0.4816,481.6
0.475,475
0.4828,482.8
0.476,476
0.4684,468.4
0.474,474
0.482,482
0.4742,474.2
0.4686,468.6
0.4622,462.2
0.4632,463.2
0.4854,485.4
0.4654,465.4
0.4646,464.6
0.4746,474.6
0.4654,465.4
0.4778,477.8
0.4732,473.2
0.467,467
0.4706,470.6
0.4766,476.6
0.47,470
0.4694,469.4
0.4696,469.6
0.4882,488.2
0.4784,478.4
0.4632,463.2
0.4648,464.8
0.4758,475.8
0.4798,479.8
0.4794,479.4
0.4744,474.4
0.4776,477.6
0.4832,483.2
0.4936,493.6
0.4842,484.2
0.4824,482.4
0.4648,464.8
0.4698,469.8
0.477,477
0.48,480
0.4784,478.4
0.4646,464.6
0.4872,487.2
0.4768,476.8
0.4818,481.8
