"avg_prop_infected","avg_num_infected"
0.3728,372.8
0.4466,446.6
0.499,499
0.542,542
0.5776,577.6
0.5938,593.8
0.615,615
0.6308,630.8
0.6394,639.4
0.6394,639.4
0.6482,648.2
0.6578,657.8
0.6604,660.4
0.6656,665.6
0.6714,671.4
0.6734,673.4
0.6768,676.8
0.6794,679.4
0.683,683
0.6818,681.8
0.676,676
0.677,677
0.6796,679.6
0.6874,687.4
0.6882,688.2
0.6904,690.4
0.6906,690.6
0.6844,684.4
0.6918,691.8
0.6852,685.2
0.6876,687.6
0.6912,691.2
0.6926,692.6
0.6988,698.8
0.6958,695.8
0.687,687
0.6902,690.2
0.679,679
0.6892,689.2
0.7002,700.2
0.6924,692.4
0.6976,697.6
0.6898,689.8
0.6916,691.6
0.6884,688.4
0.6954,695.4
0.6962,696.2
0.7006,700.6
0.6942,694.2
0.6884,688.4
0.6848,684.8
0.6922,692.2
0.6962,696.2
0.6944,694.4
0.6842,684.2
0.6898,689.8
0.6962,696.2
0.692,692
0.6944,694.4
0.6894,689.4
0.6888,688.8
0.6892,689.2
0.6926,692.6
0.6952,695.2
0.691,691
0.7036,703.6
0.6948,694.8
0.6938,693.8
0.6956,695.6
0.7048,704.8
0.6984,698.4
0.6928,692.8
0.6926,692.6
0.7074,707.4
0.6976,697.6
0.6972,697.2
0.7052,705.2
0.704,704
0.697,697
0.6932,693.2
0.6896,689.6
0.701,701
0.7052,705.2
0.7058,705.8
0.6992,699.2
0.6956,695.6
0.7012,701.2
0.6968,696.8
0.6962,696.2
0.6944,694.4
0.7044,704.4
0.7106,710.6
0.6948,694.8
0.6934,693.4
0.693,693
0.6926,692.6
0.6896,689.6
0.6914,691.4
0.6896,689.6
0.6884,688.4
