"avg_prop_infected","avg_num_infected"
0.0062,6.2
0.0074,7.4
0.0074,7.4
0.008,8
0.0096,9.6
0.0102,10.2
0.0114,11.4
0.0132,13.2
0.0142,14.2
0.0142,14.2
0.0166,16.6
0.0188,18.8
0.021,21
0.0222,22.2
0.0232,23.2
0.0236,23.6
0.0272,27.2
0.0274,27.4
0.0284,28.4
0.029,29
0.0286,28.6
0.0318,31.8
0.0312,31.2
0.0328,32.8
0.0352,35.2
0.0388,38.8
0.0366,36.6
0.039,39
0.0394,39.4
0.0414,41.4
0.0438,43.8
0.0468,46.8
0.046,46
0.046,46
0.0482,48.2
0.0458,45.8
0.049,49
0.048,48
0.0502,50.2
0.0496,49.6
0.0528,52.8
0.056,56
0.058,58
0.0542,54.2
0.0598,59.8
0.0574,57.4
0.0622,62.2
0.0598,59.8
0.0652,65.2
0.0682,68.2
0.0688,68.8
0.0692,69.2
0.0692,69.2
0.0698,69.8
0.073,73
0.0746,74.6
0.075,75
0.076,76
0.0788,78.8
0.0786,78.6
0.0772,77.2
0.0784,78.4
0.081,81
0.0842,84.2
0.0842,84.2
0.0874,87.4
0.0862,86.2
0.0874,87.4
0.0886,88.6
0.0886,88.6
0.0854,85.4
0.0892,89.2
0.0934,93.4
0.096,96
0.0972,97.2
0.0952,95.2
0.098,98
0.1008,100.8
0.104,104
0.1048,104.8
0.1048,104.8
0.1064,106.4
0.1056,105.6
0.1046,104.6
0.1066,106.6
0.1106,110.6
0.107,107
0.11,110
0.1156,115.6
0.1168,116.8
0.119,119
0.1202,120.2
0.1244,124.4
0.1194,119.4
0.1174,117.4
0.1186,118.6
0.114,114
0.1188,118.8
0.1254,125.4
0.1238,123.8
