"avg_prop_infected","avg_num_infected"
0.2004,200.4
0.4116,411.6
0.4616,461.6
0.4764,476.4
0.482,482
0.4776,477.6
0.475,475
0.4726,472.6
0.4658,465.8
0.4756,475.6
0.4798,479.8
0.4748,474.8
0.4612,461.2
0.4786,478.6
0.4834,483.4
0.487,487
0.4778,477.8
0.469,469
0.4782,478.2
0.477,477
0.4746,474.6
0.4754,475.4
0.469,469
0.4658,465.8
0.4806,480.6
0.4834,483.4
0.483,483
0.4814,481.4
0.471,471
0.4734,473.4
0.4764,476.4
0.485,485
0.4872,487.2
0.4792,479.2
0.4854,485.4
0.4828,482.8
0.4796,479.6
0.4704,470.4
0.4816,481.6
0.481,481
0.4788,478.8
0.483,483
0.4828,482.8
0.4734,473.4
0.4732,473.2
0.4646,464.6
0.4634,463.4
0.4688,468.8
0.4764,476.4
0.466,466
0.4656,465.6
0.469,469
0.4792,479.2
0.4862,486.2
0.4828,482.8
0.4858,485.8
0.4834,483.4
0.4778,477.8
0.4834,483.4
0.4878,487.8
0.4766,476.6
0.4778,477.8
0.4786,478.6
0.473,473
0.4754,475.4
0.485,485
0.4812,481.2
0.464,464
0.476,476
0.4654,465.4
0.4898,489.8
0.4738,473.8
0.4716,471.6
0.4798,479.8
0.4906,490.6
0.4782,478.2
0.4758,475.8
0.4734,473.4
0.4756,475.6
0.478,478
0.4746,474.6
0.4764,476.4
0.4818,481.8
0.4844,484.4
0.4916,491.6
0.4722,472.2
0.4914,491.4
0.4692,469.2
0.4802,480.2
0.4706,470.6
0.4756,475.6
0.4792,479.2
0.4754,475.4
0.4896,489.6
0.4878,487.8
0.48,480
0.4798,479.8
0.4722,472.2
0.4694,469.4
0.4854,485.4
