"avg_prop_infected","avg_num_infected"
0.4612,461.2
0.5268,526.8
0.5594,559.4
0.567,567
0.5856,585.6
0.586,586
0.5944,594.4
0.5918,591.8
0.602,602
0.5958,595.8
0.5904,590.4
0.6014,601.4
0.6028,602.8
0.5992,599.2
0.5924,592.4
0.5978,597.8
0.604,604
0.5936,593.6
0.5982,598.2
0.6016,601.6
0.5914,591.4
0.6002,600.2
0.588,588
0.6008,600.8
0.5972,597.2
0.5916,591.6
0.5918,591.8
0.5842,584.2
0.5898,589.8
0.586,586
0.5868,586.8
0.5886,588.6
0.5906,590.6
0.5938,593.8
0.5886,588.6
0.5832,583.2
0.5856,585.6
0.596,596
0.5912,591.2
0.5952,595.2
0.5972,597.2
0.595,595
0.5956,595.6
0.589,589
0.5942,594.2
0.6048,604.8
0.6016,601.6
0.5892,589.2
0.5938,593.8
0.5822,582.2
0.5912,591.2
0.5974,597.4
0.5946,594.6
0.5926,592.6
0.5876,587.6
0.5926,592.6
0.593,593
0.593,593
0.5958,595.8
0.593,593
0.5876,587.6
0.5996,599.6
0.593,593
0.599,599
0.5922,592.2
0.5974,597.4
0.584,584
0.5904,590.4
0.596,596
0.5954,595.4
0.594,594
0.5974,597.4
0.5982,598.2
0.592,592
0.587,587
0.5864,586.4
0.589,589
0.5844,584.4
0.5864,586.4
0.582,582
0.5926,592.6
0.5864,586.4
0.5908,590.8
0.5882,588.2
0.5932,593.2
0.6028,602.8
0.5906,590.6
0.5956,595.6
0.5984,598.4
0.6066,606.6
0.6052,605.2
0.5934,593.4
0.589,589
0.5894,589.4
0.594,594
0.5978,597.8
0.5938,593.8
0.5964,596.4
0.5906,590.6
0.5988,598.8
