"avg_prop_infected","avg_num_infected"
0.2128,212.8
0.4082,408.2
0.4606,460.6
0.4768,476.8
0.478,478
0.49,490
0.483,483
0.48,480
0.4752,475.2
0.4788,478.8
0.4746,474.6
0.4884,488.4
0.4876,487.6
0.4716,471.6
0.4748,474.8
0.4728,472.8
0.4844,484.4
0.473,473
0.4722,472.2
0.4788,478.8
0.4748,474.8
0.4808,480.8
0.476,476
0.4752,475.2
0.4712,471.2
0.4794,479.4
0.481,481
0.4876,487.6
0.4748,474.8
0.4816,481.6
0.4732,473.2
0.475,475
0.4798,479.8
0.4826,482.6
0.4904,490.4
0.4734,473.4
0.4808,480.8
0.4826,482.6
0.4798,479.8
0.4824,482.4
0.477,477
0.4792,479.2
0.4842,484.2
0.488,488
0.4748,474.8
0.4706,470.6
0.4792,479.2
0.4786,478.6
0.4786,478.6
0.5052,505.2
0.4726,472.6
0.4844,484.4
0.4774,477.4
0.479,479
0.477,477
0.4732,473.2
0.4852,485.2
0.4776,477.6
0.4884,488.4
0.4774,477.4
0.4774,477.4
0.4746,474.6
0.473,473
0.4832,483.2
0.4716,471.6
0.476,476
0.4796,479.6
0.4772,477.2
0.4822,482.2
0.474,474
0.468,468
0.4686,468.6
0.4824,482.4
0.4792,479.2
0.4782,478.2
0.4706,470.6
0.4804,480.4
0.4644,464.4
0.4752,475.2
0.474,474
0.4684,468.4
0.4876,487.6
0.4826,482.6
0.4754,475.4
0.4724,472.4
0.483,483
0.4822,482.2
0.4832,483.2
0.4774,477.4
0.4824,482.4
0.4832,483.2
0.4772,477.2
0.479,479
0.4656,465.6
0.4676,467.6
0.4782,478.2
0.4836,483.6
0.4732,473.2
0.4712,471.2
0.4684,468.4
