"avg_prop_infected","avg_num_infected"
0.3624,362.4
0.4132,413.2
0.474,474
0.516,516
0.55,550
0.5698,569.8
0.5928,592.8
0.6078,607.8
0.6138,613.8
0.6278,627.8
0.6362,636.2
0.6476,647.6
0.6576,657.6
0.6626,662.6
0.6648,664.8
0.6694,669.4
0.6704,670.4
0.6764,676.4
0.6654,665.4
0.6676,667.6
0.6812,681.2
0.6794,679.4
0.6832,683.2
0.675,675
0.6844,684.4
0.6866,686.6
0.6838,683.8
0.6878,687.8
0.6854,685.4
0.6872,687.2
0.6924,692.4
0.6874,687.4
0.6916,691.6
0.6886,688.6
0.6886,688.6
0.6922,692.2
0.6932,693.2
0.6884,688.4
0.6986,698.6
0.6904,690.4
0.695,695
0.6882,688.2
0.6894,689.4
0.6936,693.6
0.698,698
0.688,688
0.6872,687.2
0.6848,684.8
0.6834,683.4
0.6908,690.8
0.695,695
0.6988,698.8
0.6904,690.4
0.6988,698.8
0.6942,694.2
0.702,702
0.6948,694.8
0.6896,689.6
0.6902,690.2
0.6972,697.2
0.7004,700.4
0.6948,694.8
0.6936,693.6
0.6894,689.4
0.694,694
0.6888,688.8
0.6846,684.6
0.6846,684.6
0.687,687
0.696,696
0.7018,701.8
0.6952,695.2
0.6902,690.2
0.6828,682.8
0.6854,685.4
0.6884,688.4
0.7076,707.6
0.7008,700.8
0.7002,700.2
0.6992,699.2
0.6934,693.4
0.6884,688.4
0.6932,693.2
0.7014,701.4
0.6932,693.2
0.6936,693.6
0.6852,685.2
0.6958,695.8
0.707,707
0.6904,690.4
0.699,699
0.6944,694.4
0.6926,692.6
0.689,689
0.695,695
0.69,690
0.6948,694.8
0.6976,697.6
0.7018,701.8
0.6886,688.6
