"avg_prop_infected","avg_num_infected"
0.3532,353.2
0.4138,413.8
0.4748,474.8
0.518,518
0.5524,552.4
0.5804,580.4
0.6058,605.8
0.6238,623.8
0.6316,631.6
0.6356,635.6
0.644,644
0.6586,658.6
0.6594,659.4
0.6604,660.4
0.662,662
0.6718,671.8
0.6784,678.4
0.6822,682.2
0.6786,678.6
0.678,678
0.6818,681.8
0.681,681
0.6886,688.6
0.6934,693.4
0.6926,692.6
0.6908,690.8
0.6886,688.6
0.6818,681.8
0.7008,700.8
0.6878,687.8
0.6798,679.8
0.6942,694.2
0.6974,697.4
0.6888,688.8
0.6898,689.8
0.6958,695.8
0.6996,699.6
0.6992,699.2
0.6974,697.4
0.696,696
0.7038,703.8
0.6968,696.8
0.6942,694.2
0.7034,703.4
0.7018,701.8
0.7054,705.4
0.6998,699.8
0.7066,706.6
0.7028,702.8
0.7008,700.8
0.7042,704.2
0.6944,694.4
0.6924,692.4
0.7008,700.8
0.7032,703.2
0.7096,709.6
0.704,704
0.7024,702.4
0.695,695
0.6918,691.8
0.6962,696.2
0.6954,695.4
0.6968,696.8
0.7028,702.8
0.6938,693.8
0.7026,702.6
0.699,699
0.6952,695.2
0.6956,695.6
0.71,710
0.703,703
0.703,703
0.7086,708.6
0.6944,694.4
0.6912,691.2
0.694,694
0.699,699
0.6928,692.8
0.6896,689.6
0.6944,694.4
0.6956,695.6
0.6918,691.8
0.6876,687.6
0.701,701
0.6974,697.4
0.692,692
0.6954,695.4
0.6958,695.8
0.6932,693.2
0.699,699
0.7022,702.2
0.7056,705.6
0.6942,694.2
0.6994,699.4
0.6988,698.8
0.693,693
0.6798,679.8
0.6802,680.2
0.6948,694.8
0.6992,699.2
