"avg_prop_infected","avg_num_infected"
0.2108,210.8
0.4152,415.2
0.4636,463.6
0.4778,477.8
0.463,463
0.4678,467.8
0.4712,471.2
0.474,474
0.4794,479.4
0.4728,472.8
0.4678,467.8
0.4796,479.6
0.477,477
0.4674,467.4
0.4762,476.2
0.4718,471.8
0.4906,490.6
0.4846,484.6
0.4948,494.8
0.4848,484.8
0.4798,479.8
0.4716,471.6
0.4698,469.8
0.4758,475.8
0.4788,478.8
0.4656,465.6
0.4842,484.2
0.4918,491.8
0.4804,480.4
0.4754,475.4
0.4796,479.6
0.484,484
0.471,471
0.479,479
0.4682,468.2
0.4688,468.8
0.4852,485.2
0.4766,476.6
0.4808,480.8
0.49,490
0.475,475
0.4822,482.2
0.476,476
0.4694,469.4
0.4794,479.4
0.4898,489.8
0.4948,494.8
0.4742,474.2
0.4746,474.6
0.4728,472.8
0.4822,482.2
0.47,470
0.4702,470.2
0.4784,478.4
0.4734,473.4
0.4716,471.6
0.4748,474.8
0.4846,484.6
0.4904,490.4
0.4776,477.6
0.4724,472.4
0.4806,480.6
0.4766,476.6
0.4784,478.4
0.4834,483.4
0.48,480
0.4804,480.4
0.4752,475.2
0.4806,480.6
0.4726,472.6
0.4916,491.6
0.4876,487.6
0.485,485
0.4788,478.8
0.4758,475.8
0.4814,481.4
0.4858,485.8
0.4824,482.4
0.4812,481.2
0.4766,476.6
0.4708,470.8
0.467,467
0.4746,474.6
0.4756,475.6
0.481,481
0.481,481
0.475,475
0.488,488
0.4732,473.2
0.4726,472.6
0.4672,467.2
0.4646,464.6
0.4678,467.8
0.4866,486.6
0.481,481
0.4878,487.8
0.4824,482.4
0.4798,479.8
0.4766,476.6
0.4806,480.6
