"avg_prop_infected","avg_num_infected"
0.0738,73.8
0.388,388
0.4616,461.6
0.462,462
0.4614,461.4
0.4702,470.2
0.4772,477.2
0.4872,487.2
0.4884,488.4
0.4888,488.8
0.4804,480.4
0.4864,486.4
0.4884,488.4
0.479,479
0.4922,492.2
0.4894,489.4
0.4846,484.6
0.4662,466.2
0.483,483
0.478,478
0.483,483
0.4864,486.4
0.4874,487.4
0.473,473
0.4752,475.2
0.4886,488.6
0.4832,483.2
0.4836,483.6
0.4986,498.6
0.4814,481.4
0.4778,477.8
0.4796,479.6
0.4728,472.8
0.4732,473.2
0.4806,480.6
0.4802,480.2
0.4744,474.4
0.4752,475.2
0.485,485
0.4864,486.4
0.487,487
0.4776,477.6
0.4702,470.2
0.4746,474.6
0.4782,478.2
0.4714,471.4
0.4788,478.8
0.4812,481.2
0.4808,480.8
0.4788,478.8
0.4868,486.8
0.4854,485.4
0.4834,483.4
0.4828,482.8
0.4832,483.2
0.4756,475.6
0.4844,484.4
0.4668,466.8
0.4796,479.6
0.4812,481.2
0.4728,472.8
0.466,466
0.4654,465.4
0.469,469
0.4736,473.6
0.4638,463.8
0.4814,481.4
0.4794,479.4
0.4822,482.2
0.474,474
0.475,475
0.47,470
0.4718,471.8
0.4692,469.2
0.4776,477.6
0.4748,474.8
0.4852,485.2
0.4738,473.8
0.466,466
0.4698,469.8
0.4792,479.2
0.4762,476.2
0.4706,470.6
0.4776,477.6
0.4694,469.4
0.481,481
0.4808,480.8
0.479,479
0.4794,479.4
0.4872,487.2
0.4738,473.8
0.4832,483.2
0.484,484
0.461,461
0.4694,469.4
0.4794,479.4
0.4868,486.8
0.4804,480.4
0.4804,480.4
0.4692,469.2
