"avg_prop_infected","avg_num_infected"
0.2564,256.4
0.3306,330.6
0.3932,393.2
0.445,445
0.4836,483.6
0.5378,537.8
0.5704,570.4
0.6014,601.4
0.6168,616.8
0.6478,647.8
0.6712,671.2
0.6738,673.8
0.6896,689.6
0.7032,703.2
0.7218,721.8
0.7384,738.4
0.7376,737.6
0.7506,750.6
0.7528,752.8
0.7526,752.6
0.7584,758.4
0.7516,751.6
0.7624,762.4
0.7546,754.6
0.7614,761.4
0.7618,761.8
0.7754,775.4
0.772,772
0.7666,766.6
0.7742,774.2
0.7754,775.4
0.7752,775.2
0.7788,778.8
0.767,767
0.7758,775.8
0.777,777
0.7726,772.6
0.7824,782.4
0.7786,778.6
0.7766,776.6
0.7784,778.4
0.7766,776.6
0.774,774
0.7834,783.4
0.7794,779.4
0.7742,774.2
0.7678,767.8
0.774,774
0.7712,771.2
0.7684,768.4
0.7686,768.6
0.7816,781.6
0.7728,772.8
0.781,781
0.7834,783.4
0.7772,777.2
0.7822,782.2
0.7852,785.2
0.7834,783.4
0.7722,772.2
0.7756,775.6
0.7792,779.2
0.7764,776.4
0.7702,770.2
0.7764,776.4
0.7694,769.4
0.7564,756.4
0.7618,761.8
0.7628,762.8
0.7742,774.2
0.7798,779.8
0.7854,785.4
0.7728,772.8
0.771,771
0.7754,775.4
0.77,770
0.7648,764.8
0.7732,773.2
0.7812,781.2
0.7748,774.8
0.773,773
0.7646,764.6
0.7632,763.2
0.7708,770.8
0.7774,777.4
0.7708,770.8
0.7676,767.6
0.7652,765.2
0.7738,773.8
0.7732,773.2
0.7804,780.4
0.7818,781.8
0.7848,784.8
0.782,782
0.7728,772.8
0.7862,786.2
0.7866,786.6
0.7784,778.4
0.7738,773.8
0.7704,770.4
