"avg_prop_infected","avg_num_infected"
0.383,383
0.4428,442.8
0.491,491
0.5396,539.6
0.5634,563.4
0.5928,592.8
0.6104,610.4
0.6278,627.8
0.6428,642.8
0.6698,669.8
0.6794,679.4
0.6898,689.8
0.699,699
0.7044,704.4
0.7194,719.4
0.7234,723.4
0.7404,740.4
0.7498,749.8
0.7564,756.4
0.764,764
0.7544,754.4
0.75,750
0.7492,749.2
0.753,753
0.7564,756.4
0.7622,762.2
0.7786,778.6
0.7748,774.8
0.768,768
0.7722,772.2
0.7732,773.2
0.7854,785.4
0.766,766
0.7732,773.2
0.7672,767.2
0.7742,774.2
0.7728,772.8
0.7774,777.4
0.7806,780.6
0.7788,778.8
0.7724,772.4
0.771,771
0.7702,770.2
0.7772,777.2
0.7828,782.8
0.7744,774.4
0.7752,775.2
0.7784,778.4
0.7652,765.2
0.7694,769.4
0.7606,760.6
0.769,769
0.7734,773.4
0.77,770
0.7666,766.6
0.7654,765.4
0.7698,769.8
0.7746,774.6
0.78,780
0.7732,773.2
0.7768,776.8
0.777,777
0.7686,768.6
0.7688,768.8
0.7736,773.6
0.7728,772.8
0.7722,772.2
0.7576,757.6
0.7646,764.6
0.7718,771.8
0.7652,765.2
0.7774,777.4
0.7836,783.6
0.7708,770.8
0.7692,769.2
0.78,780
0.776,776
0.7784,778.4
0.7694,769.4
0.783,783
0.7798,779.8
0.7788,778.8
0.7624,762.4
0.771,771
0.7616,761.6
0.7678,767.8
0.764,764
0.772,772
0.7646,764.6
0.7768,776.8
0.7772,777.2
0.7672,767.2
0.771,771
0.7862,786.2
0.7706,770.6
0.782,782
0.7774,777.4
0.7808,780.8
0.7632,763.2
0.7602,760.2
