"avg_prop_infected","avg_num_infected"
0.3546,354.6
0.3974,397.4
0.4524,452.4
0.5012,501.2
0.527,527
0.5384,538.4
0.579,579
0.595,595
0.6232,623.2
0.646,646
0.6568,656.8
0.6642,664.2
0.6782,678.2
0.699,699
0.704,704
0.7016,701.6
0.704,704
0.7108,710.8
0.7198,719.8
0.7296,729.6
0.7294,729.4
0.7444,744.4
0.7524,752.4
0.7564,756.4
0.7558,755.8
0.7612,761.2
0.7622,762.2
0.758,758
0.7488,748.8
0.7578,757.8
0.7748,774.8
0.7674,767.4
0.7602,760.2
0.768,768
0.7678,767.8
0.7686,768.6
0.768,768
0.77,770
0.773,773
0.7758,775.8
0.7706,770.6
0.7728,772.8
0.7692,769.2
0.7588,758.8
0.773,773
0.7812,781.2
0.764,764
0.7706,770.6
0.7784,778.4
0.784,784
0.7798,779.8
0.7854,785.4
0.7834,783.4
0.7724,772.4
0.7742,774.2
0.776,776
0.7716,771.6
0.7656,765.6
0.7804,780.4
0.7828,782.8
0.771,771
0.7654,765.4
0.7634,763.4
0.7772,777.2
0.7722,772.2
0.7758,775.8
0.7726,772.6
0.7734,773.4
0.7668,766.8
0.771,771
0.779,779
0.7742,774.2
0.7684,768.4
0.769,769
0.7722,772.2
0.7718,771.8
0.7628,762.8
0.7676,767.6
0.7722,772.2
0.7676,767.6
0.7664,766.4
0.7722,772.2
0.772,772
0.7648,764.8
0.7746,774.6
0.7708,770.8
0.78,780
0.7802,780.2
0.773,773
0.7748,774.8
0.7734,773.4
0.7796,779.6
0.7808,780.8
0.7728,772.8
0.769,769
0.7744,774.4
0.7754,775.4
0.7674,767.4
0.7688,768.8
0.7618,761.8
