"avg_prop_infected","avg_num_infected"
0.2024,202.4
0.4084,408.4
0.4614,461.4
0.4792,479.2
0.471,471
0.469,469
0.4716,471.6
0.4778,477.8
0.4736,473.6
0.4798,479.8
0.4818,481.8
0.4716,471.6
0.4986,498.6
0.4776,477.6
0.4856,485.6
0.4858,485.8
0.4752,475.2
0.476,476
0.4858,485.8
0.4818,481.8
0.4716,471.6
0.4808,480.8
0.4854,485.4
0.4804,480.4
0.4688,468.8
0.4618,461.8
0.4786,478.6
0.478,478
0.4826,482.6
0.495,495
0.4838,483.8
0.4754,475.4
0.4778,477.8
0.4844,484.4
0.477,477
0.4822,482.2
0.4698,469.8
0.4808,480.8
0.4796,479.6
0.4756,475.6
0.4792,479.2
0.4844,484.4
0.4788,478.8
0.482,482
0.4878,487.8
0.478,478
0.4644,464.4
0.4786,478.6
0.4902,490.2
0.4758,475.8
0.48,480
0.4858,485.8
0.4846,484.6
0.4842,484.2
0.4958,495.8
0.4778,477.8
0.4824,482.4
0.4814,481.4
0.4722,472.2
0.48,480
0.4812,481.2
0.482,482
0.4864,486.4
0.4778,477.8
0.4644,464.4
0.4686,468.6
0.4826,482.6
0.4776,477.6
0.476,476
0.4866,486.6
0.4734,473.4
0.4626,462.6
0.4804,480.4
0.4784,478.4
0.4716,471.6
0.474,474
0.472,472
0.4748,474.8
0.4848,484.8
0.4836,483.6
0.4798,479.8
0.4762,476.2
0.482,482
0.4692,469.2
0.464,464
0.4832,483.2
0.4844,484.4
0.481,481
0.4778,477.8
0.4864,486.4
0.4794,479.4
0.4768,476.8
0.464,464
0.4676,467.6
0.467,467
0.4706,470.6
0.4752,475.2
0.488,488
0.4884,488.4
0.4834,483.4
