"avg_prop_infected","avg_num_infected"
0.2684,268.4
0.348,348
0.3978,397.8
0.446,446
0.476,476
0.5124,512.4
0.551,551
0.5794,579.4
0.6108,610.8
0.6242,624.2
0.6438,643.8
0.6508,650.8
0.6504,650.4
0.6764,676.4
0.6788,678.8
0.697,697
0.7006,700.6
0.7124,712.4
0.7116,711.6
0.7262,726.2
0.725,725
0.742,742
0.737,737
0.755,755
0.75,750
0.7444,744.4
0.752,752
0.7526,752.6
0.7586,758.6
0.7678,767.8
0.7642,764.2
0.7634,763.4
0.7622,762.2
0.7606,760.6
0.7614,761.4
0.7606,760.6
0.7712,771.2
0.767,767
0.7838,783.8
0.7854,785.4
0.7612,761.2
0.77,770
0.7694,769.4
0.7726,772.6
0.7668,766.8
0.777,777
0.7754,775.4
0.7776,777.6
0.7784,778.4
0.7736,773.6
0.7706,770.6
0.7692,769.2
0.769,769
0.7792,779.2
0.768,768
0.7662,766.2
0.7674,767.4
0.7786,778.6
0.7772,777.2
0.7792,779.2
0.7622,762.2
0.7614,761.4
0.7704,770.4
0.7742,774.2
0.7752,775.2
0.7708,770.8
0.7778,777.8
0.7784,778.4
0.7722,772.2
0.7732,773.2
0.7728,772.8
0.7732,773.2
0.7832,783.2
0.7702,770.2
0.7628,762.8
0.7606,760.6
0.762,762
0.7664,766.4
0.7682,768.2
0.7678,767.8
0.7756,775.6
0.7784,778.4
0.7746,774.6
0.7736,773.6
0.7714,771.4
0.772,772
0.767,767
0.7658,765.8
0.7672,767.2
0.7574,757.4
0.7732,773.2
0.778,778
0.7768,776.8
0.7776,777.6
0.7814,781.4
0.7904,790.4
0.7698,769.8
0.7682,768.2
0.7692,769.2
0.7754,775.4
