"avg_prop_infected","avg_num_infected"
0.2612,261.2
0.338,338
0.393,393
0.4366,436.6
0.484,484
0.5186,518.6
0.559,559
0.5736,573.6
0.6028,602.8
0.6248,624.8
0.6494,649.4
0.6638,663.8
0.678,678
0.6846,684.6
0.6928,692.8
0.6996,699.6
0.714,714
0.7186,718.6
0.7196,719.6
0.7214,721.4
0.7376,737.6
0.7434,743.4
0.7404,740.4
0.7412,741.2
0.754,754
0.7498,749.8
0.7518,751.8
0.7582,758.2
0.7586,758.6
0.7598,759.8
0.7636,763.6
0.7606,760.6
0.7592,759.2
0.7638,763.8
0.7744,774.4
0.7716,771.6
0.77,770
0.7634,763.4
0.7576,757.6
0.7658,765.8
0.7696,769.6
0.7688,768.8
0.7658,765.8
0.7686,768.6
0.7702,770.2
0.7798,779.8
0.7798,779.8
0.7782,778.2
0.7664,766.4
0.7682,768.2
0.771,771
0.7858,785.8
0.7736,773.6
0.779,779
0.7766,776.6
0.7636,763.6
0.7666,766.6
0.773,773
0.7652,765.2
0.779,779
0.779,779
0.768,768
0.7692,769.2
0.7698,769.8
0.779,779
0.768,768
0.775,775
0.7754,775.4
0.7722,772.2
0.7804,780.4
0.775,775
0.776,776
0.779,779
0.7662,766.2
0.772,772
0.7748,774.8
0.7836,783.6
0.785,785
0.7802,780.2
0.7768,776.8
0.778,778
0.7748,774.8
0.7874,787.4
0.7728,772.8
0.7826,782.6
0.7714,771.4
0.7656,765.6
0.7664,766.4
0.7708,770.8
0.7838,783.8
0.7808,780.8
0.7724,772.4
0.7658,765.8
0.7744,774.4
0.7894,789.4
0.7814,781.4
0.7732,773.2
0.775,775
0.77,770
0.7742,774.2
