"avg_prop_infected","avg_num_infected"
0.2596,259.6
0.3248,324.8
0.3744,374.4
0.4082,408.2
0.4572,457.2
0.4928,492.8
0.5392,539.2
0.565,565
0.589,589
0.599,599
0.6224,622.4
0.6336,633.6
0.6548,654.8
0.6582,658.2
0.6682,668.2
0.688,688
0.6976,697.6
0.714,714
0.7218,721.8
0.7102,710.2
0.7204,720.4
0.727,727
0.731,731
0.7282,728.2
0.738,738
0.7372,737.2
0.7408,740.8
0.741,741
0.7466,746.6
0.7442,744.2
0.7498,749.8
0.7406,740.6
0.7526,752.6
0.7386,738.6
0.7532,753.2
0.7504,750.4
0.748,748
0.7524,752.4
0.764,764
0.7646,764.6
0.7624,762.4
0.7568,756.8
0.7726,772.6
0.7684,768.4
0.7656,765.6
0.7658,765.8
0.7656,765.6
0.7656,765.6
0.7564,756.4
0.7684,768.4
0.7708,770.8
0.7738,773.8
0.7702,770.2
0.777,777
0.7698,769.8
0.7682,768.2
0.7742,774.2
0.7618,761.8
0.768,768
0.76,760
0.767,767
0.7716,771.6
0.7668,766.8
0.7746,774.6
0.7784,778.4
0.7698,769.8
0.7806,780.6
0.78,780
0.7804,780.4
0.7742,774.2
0.775,775
0.7804,780.4
0.7786,778.6
0.7808,780.8
0.7726,772.6
0.7762,776.2
0.775,775
0.7756,775.6
0.7738,773.8
0.7786,778.6
0.7674,767.4
0.7686,768.6
0.7704,770.4
0.7788,778.8
0.7798,779.8
0.7764,776.4
0.7862,786.2
0.7862,786.2
0.7812,781.2
0.774,774
0.7766,776.6
0.7696,769.6
0.785,785
0.771,771
0.7754,775.4
0.7728,772.8
0.7766,776.6
0.7792,779.2
0.776,776
0.7712,771.2
