"avg_prop_infected","avg_num_infected"
0.2832,283.2
0.368,368
0.4326,432.6
0.4852,485.2
0.5302,530.2
0.5744,574.4
0.6,600
0.6202,620.2
0.6338,633.8
0.6482,648.2
0.6728,672.8
0.6786,678.6
0.6808,680.8
0.681,681
0.6876,687.6
0.6956,695.6
0.6958,695.8
0.6944,694.4
0.691,691
0.7024,702.4
0.6976,697.6
0.7,700
0.702,702
0.6946,694.6
0.7094,709.4
0.7016,701.6
0.7094,709.4
0.723,723
0.7216,721.6
0.717,717
0.7172,717.2
0.7034,703.4
0.71,710
0.723,723
0.7214,721.4
0.7172,717.2
0.717,717
0.717,717
0.7242,724.2
0.7194,719.4
0.7264,726.4
0.7278,727.8
0.7208,720.8
0.7248,724.8
0.7236,723.6
0.7232,723.2
0.7142,714.2
0.7138,713.8
0.7202,720.2
0.7184,718.4
0.7192,719.2
0.7098,709.8
0.7232,723.2
0.7208,720.8
0.7086,708.6
0.7126,712.6
0.71,710
0.7082,708.2
0.7136,713.6
0.721,721
0.7112,711.2
0.7216,721.6
0.7266,726.6
0.7294,729.4
0.7302,730.2
0.717,717
0.7198,719.8
0.7206,720.6
0.7192,719.2
0.7222,722.2
0.7186,718.6
0.7136,713.6
0.7122,712.2
0.7248,724.8
0.7228,722.8
0.7242,724.2
0.722,722
0.7134,713.4
0.7216,721.6
0.7168,716.8
0.7168,716.8
0.7114,711.4
0.7086,708.6
0.715,715
0.7144,714.4
0.7142,714.2
0.7172,717.2
0.7166,716.6
0.7142,714.2
0.7098,709.8
0.711,711
0.7132,713.2
0.7068,706.8
0.7212,721.2
0.7228,722.8
0.716,716
0.7196,719.6
0.7112,711.2
0.7092,709.2
0.7184,718.4
