"avg_prop_infected","avg_num_infected"
0.2824,282.4
0.368,368
0.4414,441.4
0.4888,488.8
0.5286,528.6
0.5668,566.8
0.592,592
0.6122,612.2
0.6356,635.6
0.6418,641.8
0.6734,673.4
0.6878,687.8
0.6788,678.8
0.6886,688.6
0.6862,686.2
0.69,690
0.7018,701.8
0.7092,709.2
0.7152,715.2
0.7166,716.6
0.715,715
0.7228,722.8
0.7298,729.8
0.7244,724.4
0.7256,725.6
0.7232,723.2
0.7202,720.2
0.7208,720.8
0.71,710
0.7082,708.2
0.7198,719.8
0.7228,722.8
0.7184,718.4
0.7168,716.8
0.728,728
0.7324,732.4
0.7336,733.6
0.733,733
0.7368,736.8
0.7334,733.4
0.7284,728.4
0.7286,728.6
0.7272,727.2
0.726,726
0.7282,728.2
0.7278,727.8
0.725,725
0.7334,733.4
0.732,732
0.7224,722.4
0.7346,734.6
0.7374,737.4
0.7318,731.8
0.727,727
0.724,724
0.7288,728.8
0.7278,727.8
0.7318,731.8
0.738,738
0.7388,738.8
0.7416,741.6
0.7434,743.4
0.7356,735.6
0.7402,740.2
0.7346,734.6
0.731,731
0.7218,721.8
0.7278,727.8
0.731,731
0.7308,730.8
0.74,740
0.7434,743.4
0.7342,734.2
0.7342,734.2
0.731,731
0.723,723
0.7388,738.8
0.7242,724.2
0.7304,730.4
0.7302,730.2
0.7288,728.8
0.7188,718.8
0.7236,723.6
0.728,728
0.725,725
0.7188,718.8
0.7164,716.4
0.7198,719.8
0.7364,736.4
0.7318,731.8
0.7356,735.6
0.7278,727.8
0.725,725
0.7278,727.8
0.7198,719.8
0.7282,728.2
0.7346,734.6
0.727,727
0.7238,723.8
0.7254,725.4
