"avg_prop_infected","avg_num_infected"
0.3128,312.8
0.4344,434.4
0.5162,516.2
0.551,551
0.563,563
0.5728,572.8
0.5924,592.4
0.5864,586.4
0.5958,595.8
0.5886,588.6
0.594,594
0.5948,594.8
0.5932,593.2
0.5932,593.2
0.5924,592.4
0.5932,593.2
0.5962,596.2
0.5934,593.4
0.5914,591.4
0.593,593
0.5974,597.4
0.5938,593.8
0.589,589
0.5938,593.8
0.5958,595.8
0.5984,598.4
0.5962,596.2
0.5916,591.6
0.5898,589.8
0.593,593
0.5944,594.4
0.6024,602.4
0.5938,593.8
0.5904,590.4
0.5976,597.6
0.5932,593.2
0.5938,593.8
0.5924,592.4
0.5942,594.2
0.603,603
0.5954,595.4
0.5878,587.8
0.5916,591.6
0.5906,590.6
0.5978,597.8
0.5878,587.8
0.5938,593.8
0.5892,589.2
0.5944,594.4
0.5892,589.2
0.5944,594.4
0.5978,597.8
0.596,596
0.5974,597.4
0.6012,601.2
0.597,597
0.587,587
0.5884,588.4
0.5954,595.4
0.5882,588.2
0.5864,586.4
0.5884,588.4
0.5916,591.6
0.5814,581.4
0.5904,590.4
0.5854,585.4
0.5952,595.2
0.5998,599.8
0.6016,601.6
0.5926,592.6
0.5972,597.2
0.6004,600.4
0.5888,588.8
0.5912,591.2
0.583,583
0.5888,588.8
0.588,588
0.5942,594.2
0.593,593
0.5902,590.2
0.5818,581.8
0.5872,587.2
0.577,577
0.5796,579.6
0.5906,590.6
0.596,596
0.6006,600.6
0.593,593
0.5974,597.4
0.596,596
0.597,597
0.5914,591.4
0.588,588
0.59,590
0.597,597
0.591,591
0.5894,589.4
0.5952,595.2
0.5794,579.4
0.5816,581.6
