"avg_prop_infected","avg_num_infected"
0.2092,209.2
0.4112,411.2
0.4564,456.4
0.4638,463.8
0.4626,462.6
0.4738,473.8
0.4762,476.2
0.4832,483.2
0.494,494
0.4808,480.8
0.4768,476.8
0.4792,479.2
0.4746,474.6
0.4734,473.4
0.482,482
0.4716,471.6
0.4758,475.8
0.4742,474.2
0.4786,478.6
0.4808,480.8
0.4858,485.8
0.4736,473.6
0.4822,482.2
0.4694,469.4
0.47,470
0.484,484
0.4826,482.6
0.4742,474.2
0.4792,479.2
0.4772,477.2
0.4676,467.6
0.4836,483.6
0.4808,480.8
0.4844,484.4
0.481,481
0.4846,484.6
0.481,481
0.4756,475.6
0.4788,478.8
0.4832,483.2
0.4898,489.8
0.4796,479.6
0.477,477
0.4834,483.4
0.4798,479.8
0.472,472
0.4788,478.8
0.4724,472.4
0.4784,478.4
0.477,477
0.4754,475.4
0.4724,472.4
0.4844,484.4
0.4764,476.4
0.4848,484.8
0.4766,476.6
0.4732,473.2
0.4904,490.4
0.488,488
0.481,481
0.4824,482.4
0.4814,481.4
0.4806,480.6
0.4724,472.4
0.4774,477.4
0.474,474
0.4714,471.4
0.4736,473.6
0.4732,473.2
0.4746,474.6
0.4738,473.8
0.4862,486.2
0.4816,481.6
0.4836,483.6
0.4742,474.2
0.4732,473.2
0.4752,475.2
0.48,480
0.4862,486.2
0.4804,480.4
0.4924,492.4
0.4816,481.6
0.4746,474.6
0.4674,467.4
0.4808,480.8
0.4886,488.6
0.4842,484.2
0.4836,483.6
0.48,480
0.4802,480.2
0.4782,478.2
0.4746,474.6
0.4776,477.6
0.4696,469.6
0.4674,467.4
0.465,465
0.4884,488.4
0.4846,484.6
0.475,475
0.4744,474.4
