"avg_prop_infected","avg_num_infected"
0.4012,401.2
0.4506,450.6
0.4946,494.6
0.5406,540.6
0.5768,576.8
0.6066,606.6
0.6246,624.6
0.6462,646.2
0.6596,659.6
0.6654,665.4
0.679,679
0.6884,688.4
0.683,683
0.6916,691.6
0.6852,685.2
0.6978,697.8
0.7034,703.4
0.7028,702.8
0.7114,711.4
0.7062,706.2
0.7038,703.8
0.7,700
0.711,711
0.7128,712.8
0.7146,714.6
0.7172,717.2
0.7238,723.8
0.715,715
0.7156,715.6
0.723,723
0.713,713
0.7208,720.8
0.7202,720.2
0.7254,725.4
0.7248,724.8
0.7178,717.8
0.7196,719.6
0.7208,720.8
0.7226,722.6
0.7164,716.4
0.7118,711.8
0.7258,725.8
0.7226,722.6
0.7222,722.2
0.7178,717.8
0.719,719
0.7204,720.4
0.7148,714.8
0.7184,718.4
0.7292,729.2
0.7278,727.8
0.7166,716.6
0.7062,706.2
0.7108,710.8
0.6984,698.4
0.704,704
0.7162,716.2
0.723,723
0.7266,726.6
0.734,734
0.7212,721.2
0.7184,718.4
0.7186,718.6
0.727,727
0.7228,722.8
0.729,729
0.7204,720.4
0.7212,721.2
0.727,727
0.7254,725.4
0.7238,723.8
0.7262,726.2
0.7268,726.8
0.7346,734.6
0.7268,726.8
0.7218,721.8
0.7314,731.4
0.7192,719.2
0.7318,731.8
0.7252,725.2
0.723,723
0.7298,729.8
0.7148,714.8
0.7156,715.6
0.7198,719.8
0.7214,721.4
0.717,717
0.7204,720.4
0.7226,722.6
0.7314,731.4
0.722,722
0.7216,721.6
0.7174,717.4
0.722,722
0.72,720
0.7208,720.8
0.7234,723.4
0.717,717
0.7294,729.4
0.7284,728.4
