"avg_prop_infected","avg_num_infected"
0.3602,360.2
0.4182,418.2
0.4714,471.4
0.5028,502.8
0.5462,546.2
0.588,588
0.5952,595.2
0.6172,617.2
0.6378,637.8
0.6466,646.6
0.6688,668.8
0.6836,683.6
0.6982,698.2
0.706,706
0.7134,713.4
0.7208,720.8
0.7224,722.4
0.732,732
0.7372,737.2
0.745,745
0.7304,730.4
0.7424,742.4
0.7512,751.2
0.7672,767.2
0.752,752
0.7634,763.4
0.768,768
0.7634,763.4
0.7608,760.8
0.7596,759.6
0.7574,757.4
0.7626,762.6
0.7632,763.2
0.7632,763.2
0.7604,760.4
0.7712,771.2
0.7774,777.4
0.7784,778.4
0.7766,776.6
0.7726,772.6
0.76,760
0.7692,769.2
0.7732,773.2
0.7788,778.8
0.7694,769.4
0.7764,776.4
0.769,769
0.7598,759.8
0.7624,762.4
0.7744,774.4
0.7708,770.8
0.782,782
0.7856,785.6
0.7806,780.6
0.7708,770.8
0.7706,770.6
0.7762,776.2
0.785,785
0.779,779
0.7834,783.4
0.778,778
0.7848,784.8
0.776,776
0.7682,768.2
0.7726,772.6
0.7666,766.6
0.7688,768.8
0.7714,771.4
0.7698,769.8
0.7886,788.6
0.7884,788.4
0.7784,778.4
0.7768,776.8
0.7822,782.2
0.7828,782.8
0.772,772
0.777,777
0.7748,774.8
0.7698,769.8
0.779,779
0.7762,776.2
0.7716,771.6
0.7796,779.6
0.7826,782.6
0.772,772
0.7832,783.2
0.775,775
0.786,786
0.7842,784.2
0.781,781
0.7846,784.6
0.7712,771.2
0.7778,777.8
0.7714,771.4
0.7642,764.2
0.7726,772.6
0.7672,767.2
0.777,777
0.7744,774.4
0.7594,759.4
