"avg_prop_infected","avg_num_infected"
0.216,216
0.4018,401.8
0.4634,463.4
0.4676,467.6
0.4768,476.8
0.4908,490.8
0.4878,487.8
0.4658,465.8
0.4812,481.2
0.48,480
0.4812,481.2
0.4738,473.8
0.4736,473.6
0.4914,491.4
0.4806,480.6
0.4846,484.6
0.472,472
0.473,473
0.4824,482.4
0.4818,481.8
0.4774,477.4
0.4854,485.4
0.479,479
0.4722,472.2
0.4726,472.6
0.4742,474.2
0.4732,473.2
0.4794,479.4
0.4906,490.6
0.4884,488.4
0.4892,489.2
0.4844,484.4
0.4694,469.4
0.4776,477.6
0.4692,469.2
0.4696,469.6
0.4712,471.2
0.4716,471.6
0.4762,476.2
0.4962,496.2
0.4732,473.2
0.4752,475.2
0.4752,475.2
0.4724,472.4
0.4736,473.6
0.4842,484.2
0.4802,480.2
0.4824,482.4
0.4756,475.6
0.4806,480.6
0.479,479
0.4742,474.2
0.479,479
0.4762,476.2
0.4734,473.4
0.4794,479.4
0.4796,479.6
0.4858,485.8
0.4796,479.6
0.4922,492.2
0.471,471
0.4856,485.6
0.4734,473.4
0.4828,482.8
0.4722,472.2
0.4762,476.2
0.4732,473.2
0.4748,474.8
0.4736,473.6
0.4738,473.8
0.4664,466.4
0.4868,486.8
0.485,485
0.4842,484.2
0.4818,481.8
0.4778,477.8
0.4734,473.4
0.479,479
0.4806,480.6
0.4922,492.2
0.4834,483.4
0.4728,472.8
0.4734,473.4
0.459,459
0.4756,475.6
0.4764,476.4
0.479,479
0.485,485
0.4922,492.2
0.4812,481.2
0.4718,471.8
0.4862,486.2
0.484,484
0.4846,484.6
0.48,480
0.4758,475.8
0.4788,478.8
0.4716,471.6
0.4844,484.4
0.4776,477.6
