"avg_prop_infected","avg_num_infected"
0.3856,385.6
0.4496,449.6
0.4924,492.4
0.5358,535.8
0.5774,577.4
0.6028,602.8
0.6232,623.2
0.6444,644.4
0.6592,659.2
0.6694,669.4
0.6788,678.8
0.6732,673.2
0.6864,686.4
0.6984,698.4
0.7012,701.2
0.7052,705.2
0.7064,706.4
0.703,703
0.7076,707.6
0.7134,713.4
0.7162,716.2
0.7134,713.4
0.7118,711.8
0.7134,713.4
0.7184,718.4
0.7276,727.6
0.7202,720.2
0.7312,731.2
0.7296,729.6
0.715,715
0.7214,721.4
0.7256,725.6
0.7272,727.2
0.716,716
0.7084,708.4
0.7208,720.8
0.7256,725.6
0.7234,723.4
0.712,712
0.7214,721.4
0.7192,719.2
0.723,723
0.7314,731.4
0.723,723
0.723,723
0.725,725
0.7176,717.6
0.7246,724.6
0.7268,726.8
0.724,724
0.7232,723.2
0.732,732
0.7262,726.2
0.7282,728.2
0.7194,719.4
0.7314,731.4
0.7198,719.8
0.7254,725.4
0.7196,719.6
0.7248,724.8
0.7156,715.6
0.7194,719.4
0.7152,715.2
0.7246,724.6
0.731,731
0.7292,729.2
0.7162,716.2
0.7166,716.6
0.7222,722.2
0.7254,725.4
0.7182,718.2
0.7238,723.8
0.724,724
0.7134,713.4
0.7204,720.4
0.7144,714.4
0.7184,718.4
0.7252,725.2
0.7174,717.4
0.7216,721.6
0.7336,733.6
0.7252,725.2
0.722,722
0.7252,725.2
0.7256,725.6
0.7138,713.8
0.7212,721.2
0.7184,718.4
0.7204,720.4
0.719,719
0.7144,714.4
0.7136,713.6
0.7246,724.6
0.724,724
0.727,727
0.7224,722.4
0.7216,721.6
0.7176,717.6
0.7284,728.4
0.725,725
