"avg_prop_infected","avg_num_infected"
0.4416,441.6
0.5112,511.2
0.5554,555.4
0.5696,569.6
0.586,586
0.5912,591.2
0.5958,595.8
0.5982,598.2
0.5908,590.8
0.582,582
0.585,585
0.591,591
0.5908,590.8
0.5934,593.4
0.5858,585.8
0.5846,584.6
0.5904,590.4
0.5936,593.6
0.5958,595.8
0.5944,594.4
0.5794,579.4
0.583,583
0.5976,597.6
0.5938,593.8
0.595,595
0.5898,589.8
0.6,600
0.5904,590.4
0.5874,587.4
0.6002,600.2
0.5988,598.8
0.5908,590.8
0.5964,596.4
0.596,596
0.5958,595.8
0.5978,597.8
0.5998,599.8
0.6082,608.2
0.598,598
0.5834,583.4
0.5944,594.4
0.5882,588.2
0.5924,592.4
0.5906,590.6
0.5878,587.8
0.5846,584.6
0.583,583
0.5904,590.4
0.6008,600.8
0.5906,590.6
0.5946,594.6
0.587,587
0.5902,590.2
0.594,594
0.5812,581.2
0.585,585
0.587,587
0.5896,589.6
0.6022,602.2
0.6026,602.6
0.5898,589.8
0.6066,606.6
0.6014,601.4
0.5898,589.8
0.5918,591.8
0.5908,590.8
0.5932,593.2
0.589,589
0.5942,594.2
0.5868,586.8
0.586,586
0.5912,591.2
0.5922,592.2
0.5872,587.2
0.5874,587.4
0.5814,581.4
0.5936,593.6
0.5934,593.4
0.5904,590.4
0.5948,594.8
0.592,592
0.5886,588.6
0.5966,596.6
0.5934,593.4
0.5994,599.4
0.5874,587.4
0.5872,587.2
0.588,588
0.5896,589.6
0.5908,590.8
0.5888,588.8
0.5974,597.4
0.5876,587.6
0.5812,581.2
0.5776,577.6
0.5882,588.2
0.5986,598.6
0.5924,592.4
0.5998,599.8
0.598,598
