"avg_prop_infected","avg_num_infected"
0.364,364
0.4208,420.8
0.4644,464.4
0.5026,502.6
0.5388,538.8
0.5672,567.2
0.5894,589.4
0.6086,608.6
0.6356,635.6
0.653,653
0.6684,668.4
0.68,680
0.6924,692.4
0.7022,702.2
0.7142,714.2
0.7108,710.8
0.7226,722.6
0.7294,729.4
0.7412,741.2
0.738,738
0.741,741
0.753,753
0.7588,758.8
0.7534,753.4
0.7552,755.2
0.7504,750.4
0.7534,753.4
0.7546,754.6
0.7654,765.4
0.7752,775.2
0.7666,766.6
0.7704,770.4
0.7642,764.2
0.7684,768.4
0.7702,770.2
0.7678,767.8
0.7728,772.8
0.7758,775.8
0.7746,774.6
0.7724,772.4
0.781,781
0.785,785
0.779,779
0.7686,768.6
0.7614,761.4
0.768,768
0.7664,766.4
0.7786,778.6
0.768,768
0.7734,773.4
0.7724,772.4
0.7792,779.2
0.7766,776.6
0.7688,768.8
0.774,774
0.7768,776.8
0.7818,781.8
0.772,772
0.776,776
0.776,776
0.783,783
0.7862,786.2
0.777,777
0.767,767
0.7646,764.6
0.7698,769.8
0.772,772
0.7726,772.6
0.7778,777.8
0.78,780
0.7818,781.8
0.781,781
0.7764,776.4
0.7716,771.6
0.7668,766.8
0.7758,775.8
0.7694,769.4
0.7774,777.4
0.7766,776.6
0.792,792
0.78,780
0.7712,771.2
0.7742,774.2
0.7652,765.2
0.7718,771.8
0.7728,772.8
0.7772,777.2
0.7724,772.4
0.768,768
0.7754,775.4
0.7672,767.2
0.7618,761.8
0.767,767
0.7726,772.6
0.782,782
0.7752,775.2
0.77,770
0.7772,777.2
0.7722,772.2
0.7754,775.4
