"avg_prop_infected","avg_num_infected"
0.2132,213.2
0.4096,409.6
0.4622,462.2
0.4702,470.2
0.4786,478.6
0.4718,471.8
0.4902,490.2
0.4712,471.2
0.472,472
0.4734,473.4
0.4682,468.2
0.4768,476.8
0.4746,474.6
0.4796,479.6
0.4768,476.8
0.4812,481.2
0.4682,468.2
0.4794,479.4
0.4644,464.4
0.47,470
0.4654,465.4
0.4742,474.2
0.4754,475.4
0.4934,493.4
0.4882,488.2
0.4804,480.4
0.4782,478.2
0.489,489
0.4884,488.4
0.486,486
0.4824,482.4
0.4804,480.4
0.471,471
0.4764,476.4
0.485,485
0.4804,480.4
0.4646,464.6
0.4756,475.6
0.4794,479.4
0.4646,464.6
0.479,479
0.4914,491.4
0.4828,482.8
0.4766,476.6
0.4878,487.8
0.4786,478.6
0.469,469
0.4744,474.4
0.4738,473.8
0.4734,473.4
0.4738,473.8
0.4812,481.2
0.4852,485.2
0.4738,473.8
0.4596,459.6
0.4728,472.8
0.4796,479.6
0.4734,473.4
0.4754,475.4
0.481,481
0.4794,479.4
0.4784,478.4
0.4902,490.2
0.4758,475.8
0.4852,485.2
0.4822,482.2
0.4854,485.4
0.4892,489.2
0.4872,487.2
0.468,468
0.4722,472.2
0.4754,475.4
0.478,478
0.4842,484.2
0.4608,460.8
0.4728,472.8
0.4666,466.6
0.4776,477.6
0.4752,475.2
0.4874,487.4
0.4674,467.4
0.4684,468.4
0.4812,481.2
0.4692,469.2
0.4756,475.6
0.476,476
0.4786,478.6
0.4862,486.2
0.4806,480.6
0.4766,476.6
0.4636,463.6
0.4674,467.4
0.4756,475.6
0.485,485
0.4832,483.2
0.4816,481.6
0.4814,481.4
0.4868,486.8
0.4888,488.8
0.487,487
