"avg_prop_infected","avg_num_infected"
0.2806,280.6
0.36,360
0.4252,425.2
0.4744,474.4
0.4978,497.8
0.5508,550.8
0.5742,574.2
0.5962,596.2
0.6106,610.6
0.627,627
0.6428,642.8
0.663,663
0.6658,665.8
0.672,672
0.6676,667.6
0.685,685
0.6878,687.8
0.6922,692.2
0.7004,700.4
0.7052,705.2
0.7074,707.4
0.7052,705.2
0.709,709
0.7132,713.2
0.7148,714.8
0.7176,717.6
0.7146,714.6
0.7064,706.4
0.7156,715.6
0.7264,726.4
0.7228,722.8
0.721,721
0.7142,714.2
0.7226,722.6
0.7222,722.2
0.7222,722.2
0.7218,721.8
0.7336,733.6
0.7152,715.2
0.723,723
0.721,721
0.726,726
0.723,723
0.7262,726.2
0.7222,722.2
0.7162,716.2
0.7254,725.4
0.7334,733.4
0.7228,722.8
0.7186,718.6
0.7338,733.8
0.7232,723.2
0.7368,736.8
0.7358,735.8
0.7198,719.8
0.73,730
0.73,730
0.7352,735.2
0.7348,734.8
0.7244,724.4
0.724,724
0.7238,723.8
0.7104,710.4
0.724,724
0.7314,731.4
0.7184,718.4
0.7186,718.6
0.7174,717.4
0.7268,726.8
0.729,729
0.7218,721.8
0.7212,721.2
0.7248,724.8
0.7252,725.2
0.7232,723.2
0.7204,720.4
0.7298,729.8
0.7254,725.4
0.7184,718.4
0.7284,728.4
0.7182,718.2
0.7188,718.8
0.7192,719.2
0.7146,714.6
0.722,722
0.7254,725.4
0.7194,719.4
0.7266,726.6
0.7198,719.8
0.7198,719.8
0.719,719
0.7204,720.4
0.724,724
0.728,728
0.7362,736.2
0.7288,728.8
0.7292,729.2
0.724,724
0.7272,727.2
0.7216,721.6
