"avg_prop_infected","avg_num_infected"
0.1934,193.4
0.3996,399.6
0.465,465
0.4722,472.2
0.4672,467.2
0.4738,473.8
0.493,493
0.4746,474.6
0.4756,475.6
0.4866,486.6
0.4718,471.8
0.4788,478.8
0.4904,490.4
0.4704,470.4
0.4852,485.2
0.4896,489.6
0.4892,489.2
0.4854,485.4
0.4776,477.6
0.4808,480.8
0.4818,481.8
0.478,478
0.4744,474.4
0.4708,470.8
0.4992,499.2
0.4652,465.2
0.4696,469.6
0.4682,468.2
0.4768,476.8
0.4826,482.6
0.4632,463.2
0.4714,471.4
0.4716,471.6
0.4754,475.4
0.4696,469.6
0.485,485
0.4756,475.6
0.4728,472.8
0.4768,476.8
0.5006,500.6
0.4814,481.4
0.4814,481.4
0.4826,482.6
0.481,481
0.4886,488.6
0.478,478
0.4782,478.2
0.4788,478.8
0.479,479
0.4758,475.8
0.475,475
0.466,466
0.4704,470.4
0.477,477
0.4696,469.6
0.4804,480.4
0.4756,475.6
0.4886,488.6
0.4808,480.8
0.482,482
0.4862,486.2
0.486,486
0.4734,473.4
0.4894,489.4
0.4874,487.4
0.485,485
0.4928,492.8
0.4756,475.6
0.4776,477.6
0.4848,484.8
0.487,487
0.4806,480.6
0.4828,482.8
0.4668,466.8
0.475,475
0.479,479
0.467,467
0.4746,474.6
0.4708,470.8
0.4942,494.2
0.4786,478.6
0.4698,469.8
0.4778,477.8
0.4766,476.6
0.4756,475.6
0.4634,463.4
0.4788,478.8
0.4822,482.2
0.4706,470.6
0.4822,482.2
0.4802,480.2
0.48,480
0.4706,470.6
0.4862,486.2
0.4806,480.6
0.479,479
0.4852,485.2
0.4638,463.8
0.4746,474.6
0.4752,475.2
