"avg_prop_infected","avg_num_infected"
0.3238,323.8
0.4388,438.8
0.5088,508.8
0.5418,541.8
0.5702,570.2
0.5742,574.2
0.5786,578.6
0.5876,587.6
0.5948,594.8
0.5968,596.8
0.593,593
0.5888,588.8
0.5948,594.8
0.5894,589.4
0.5872,587.2
0.5898,589.8
0.591,591
0.5894,589.4
0.6044,604.4
0.5956,595.6
0.5938,593.8
0.5994,599.4
0.5916,591.6
0.5952,595.2
0.5824,582.4
0.5918,591.8
0.6036,603.6
0.595,595
0.5902,590.2
0.5932,593.2
0.5926,592.6
0.591,591
0.5912,591.2
0.5896,589.6
0.5896,589.6
0.5908,590.8
0.5948,594.8
0.5982,598.2
0.5914,591.4
0.6006,600.6
0.5898,589.8
0.5894,589.4
0.5942,594.2
0.5966,596.6
0.589,589
0.591,591
0.5946,594.6
0.595,595
0.5908,590.8
0.5932,593.2
0.5924,592.4
0.5914,591.4
0.5938,593.8
0.591,591
0.596,596
0.6102,610.2
0.6008,600.8
0.5932,593.2
0.5884,588.4
0.5968,596.8
0.5914,591.4
0.5908,590.8
0.5952,595.2
0.5834,583.4
0.5956,595.6
0.5994,599.4
0.6034,603.4
0.5962,596.2
0.5902,590.2
0.5896,589.6
0.5884,588.4
0.5876,587.6
0.5824,582.4
0.5856,585.6
0.5888,588.8
0.5944,594.4
0.6002,600.2
0.59,590
0.5936,593.6
0.593,593
0.5956,595.6
0.5904,590.4
0.5926,592.6
0.5878,587.8
0.5952,595.2
0.5936,593.6
0.5956,595.6
0.5886,588.6
0.5902,590.2
0.5856,585.6
0.593,593
0.5848,584.8
0.5914,591.4
0.5894,589.4
0.5902,590.2
0.6014,601.4
0.5908,590.8
0.5932,593.2
0.5808,580.8
0.5902,590.2
