"avg_prop_infected","avg_num_infected"
0.071,71
0.3808,380.8
0.4658,465.8
0.4762,476.2
0.4748,474.8
0.47,470
0.4804,480.4
0.4774,477.4
0.479,479
0.484,484
0.4864,486.4
0.4772,477.2
0.4802,480.2
0.4764,476.4
0.4768,476.8
0.4806,480.6
0.4794,479.4
0.4802,480.2
0.4838,483.8
0.482,482
0.4834,483.4
0.4716,471.6
0.4812,481.2
0.4826,482.6
0.474,474
0.48,480
0.4788,478.8
0.4746,474.6
0.4726,472.6
0.4616,461.6
0.4798,479.8
0.4918,491.8
0.4754,475.4
0.4834,483.4
0.4856,485.6
0.4698,469.8
0.491,491
0.4968,496.8
0.4902,490.2
0.4788,478.8
0.4836,483.6
0.4758,475.8
0.479,479
0.4914,491.4
0.483,483
0.4744,474.4
0.4638,463.8
0.4744,474.4
0.4728,472.8
0.4816,481.6
0.4708,470.8
0.4804,480.4
0.487,487
0.4856,485.6
0.4864,486.4
0.4868,486.8
0.4792,479.2
0.474,474
0.4876,487.6
0.4824,482.4
0.4788,478.8
0.4776,477.6
0.4824,482.4
0.4806,480.6
0.4806,480.6
0.4724,472.4
0.478,478
0.4716,471.6
0.4788,478.8
0.4906,490.6
0.4788,478.8
0.475,475
0.4696,469.6
0.4858,485.8
0.4828,482.8
0.4804,480.4
0.4816,481.6
0.476,476
0.4818,481.8
0.4648,464.8
0.4782,478.2
0.4768,476.8
0.4818,481.8
0.4794,479.4
0.4776,477.6
0.4796,479.6
0.4818,481.8
0.4838,483.8
0.4634,463.4
0.4596,459.6
0.4842,484.2
0.4744,474.4
0.4732,473.2
0.487,487
0.4908,490.8
0.4914,491.4
0.4878,487.8
0.4782,478.2
0.4872,487.2
0.4698,469.8
