"avg_prop_infected","avg_num_infected"
0.113,113
0.124,124
0.1274,127.4
0.1286,128.6
0.1288,128.8
0.1304,130.4
0.1262,126.2
0.1292,129.2
0.1268,126.8
0.126,126
0.123,123
0.1232,123.2
0.1266,126.6
0.1288,128.8
0.1288,128.8
0.1298,129.8
0.1342,134.2
0.1248,124.8
0.1284,128.4
0.1268,126.8
0.1234,123.4
0.1232,123.2
0.1234,123.4
0.1272,127.2
0.1264,126.4
0.1288,128.8
0.1304,130.4
0.127,127
0.1294,129.4
0.1198,119.8
0.1188,118.8
0.1174,117.4
0.1142,114.2
0.116,116
0.1152,115.2
0.1158,115.8
0.1172,117.2
0.1154,115.4
0.1154,115.4
0.1112,111.2
0.114,114
0.1116,111.6
0.112,112
0.1102,110.2
0.1066,106.6
0.1088,108.8
0.105,105
0.103,103
0.0958,95.8
0.0952,95.2
0.099,99
0.098,98
0.0932,93.2
0.0974,97.4
0.0994,99.4
0.0986,98.6
0.097,97
0.1022,102.2
0.107,107
0.1056,105.6
0.108,108
0.111,111
0.1112,111.2
0.1124,112.4
0.1096,109.6
0.1144,114.4
0.1132,113.2
0.1116,111.6
0.1066,106.6
0.1038,103.8
0.1082,108.2
0.1064,106.4
0.1062,106.2
0.104,104
0.1062,106.2
0.1,100
0.0986,98.6
0.0986,98.6
0.0944,94.4
0.0922,92.2
0.0952,95.2
0.0982,98.2
0.098,98
0.0982,98.2
0.0986,98.6
0.1022,102.2
0.0978,97.8
0.0972,97.2
0.0954,95.4
0.0972,97.2
0.0948,94.8
0.0942,94.2
0.104,104
0.1056,105.6
0.1042,104.2
0.105,105
0.1032,103.2
0.102,102
0.1048,104.8
0.107,107
