"avg_prop_infected","avg_num_infected"
0.4482,448.2
0.5198,519.8
0.5542,554.2
0.568,568
0.5816,581.6
0.5926,592.6
0.5978,597.8
0.5952,595.2
0.5968,596.8
0.6026,602.6
0.5938,593.8
0.589,589
0.5946,594.6
0.5968,596.8
0.5904,590.4
0.606,606
0.5994,599.4
0.5936,593.6
0.5982,598.2
0.6068,606.8
0.6016,601.6
0.5938,593.8
0.5974,597.4
0.5902,590.2
0.5944,594.4
0.5942,594.2
0.5864,586.4
0.5846,584.6
0.5878,587.8
0.593,593
0.5938,593.8
0.599,599
0.5984,598.4
0.5934,593.4
0.5916,591.6
0.5892,589.2
0.5866,586.6
0.5926,592.6
0.5894,589.4
0.5892,589.2
0.5906,590.6
0.5868,586.8
0.5878,587.8
0.5992,599.2
0.5932,593.2
0.5954,595.4
0.5904,590.4
0.5878,587.8
0.5932,593.2
0.5906,590.6
0.5812,581.2
0.589,589
0.5856,585.6
0.5884,588.4
0.5946,594.6
0.5944,594.4
0.5968,596.8
0.5914,591.4
0.596,596
0.6108,610.8
0.6008,600.8
0.601,601
0.5958,595.8
0.5928,592.8
0.5908,590.8
0.597,597
0.5924,592.4
0.5962,596.2
0.5852,585.2
0.5854,585.4
0.5858,585.8
0.5936,593.6
0.5944,594.4
0.5922,592.2
0.5986,598.6
0.5948,594.8
0.586,586
0.5874,587.4
0.5948,594.8
0.5948,594.8
0.5976,597.6
0.5888,588.8
0.5958,595.8
0.5928,592.8
0.5978,597.8
0.6036,603.6
0.5972,597.2
0.5904,590.4
0.5822,582.2
0.5904,590.4
0.5822,582.2
0.5902,590.2
0.5788,578.8
0.5832,583.2
0.5968,596.8
0.5798,579.8
0.593,593
0.5962,596.2
0.6016,601.6
0.6046,604.6
