"avg_prop_infected","avg_num_infected"
0.2762,276.2
0.3562,356.2
0.4272,427.2
0.4848,484.8
0.5218,521.8
0.55,550
0.5764,576.4
0.6098,609.8
0.6226,622.6
0.6494,649.4
0.6656,665.6
0.674,674
0.6716,671.6
0.68,680
0.688,688
0.6874,687.4
0.706,706
0.7036,703.6
0.7058,705.8
0.7014,701.4
0.7164,716.4
0.7228,722.8
0.7154,715.4
0.7258,725.8
0.7166,716.6
0.7182,718.2
0.7212,721.2
0.7276,727.6
0.7156,715.6
0.7266,726.6
0.7368,736.8
0.7286,728.6
0.7244,724.4
0.7262,726.2
0.728,728
0.7206,720.6
0.7198,719.8
0.7222,722.2
0.727,727
0.7254,725.4
0.7154,715.4
0.7204,720.4
0.7172,717.2
0.739,739
0.726,726
0.7246,724.6
0.7316,731.6
0.7394,739.4
0.7294,729.4
0.7326,732.6
0.735,735
0.7182,718.2
0.724,724
0.7296,729.6
0.722,722
0.717,717
0.7382,738.2
0.732,732
0.7352,735.2
0.7318,731.8
0.727,727
0.7254,725.4
0.721,721
0.7232,723.2
0.731,731
0.7312,731.2
0.7272,727.2
0.7304,730.4
0.7258,725.8
0.7264,726.4
0.729,729
0.723,723
0.7272,727.2
0.7224,722.4
0.7262,726.2
0.7354,735.4
0.7282,728.2
0.735,735
0.7284,728.4
0.7238,723.8
0.731,731
0.736,736
0.7262,726.2
0.7158,715.8
0.7154,715.4
0.715,715
0.7164,716.4
0.7272,727.2
0.7308,730.8
0.7262,726.2
0.7412,741.2
0.7332,733.2
0.7272,727.2
0.7272,727.2
0.7274,727.4
0.7324,732.4
0.7262,726.2
0.7308,730.8
0.7312,731.2
0.7262,726.2
