"avg_prop_infected","avg_num_infected"
0.2778,277.8
0.3484,348.4
0.4096,409.6
0.465,465
0.495,495
0.5366,536.6
0.5818,581.8
0.608,608
0.6238,623.8
0.6484,648.4
0.6554,655.4
0.6664,666.4
0.6764,676.4
0.6858,685.8
0.6914,691.4
0.6962,696.2
0.7076,707.6
0.7162,716.2
0.7178,717.8
0.7172,717.2
0.7118,711.8
0.7078,707.8
0.715,715
0.7152,715.2
0.7008,700.8
0.7104,710.4
0.7148,714.8
0.7064,706.4
0.7166,716.6
0.7172,717.2
0.7164,716.4
0.7164,716.4
0.7168,716.8
0.7098,709.8
0.7172,717.2
0.7228,722.8
0.7232,723.2
0.7236,723.6
0.7374,737.4
0.7354,735.4
0.729,729
0.736,736
0.7342,734.2
0.7316,731.6
0.7254,725.4
0.734,734
0.73,730
0.7222,722.2
0.7272,727.2
0.7194,719.4
0.7278,727.8
0.7254,725.4
0.7296,729.6
0.7222,722.2
0.736,736
0.7388,738.8
0.7346,734.6
0.7252,725.2
0.7288,728.8
0.7258,725.8
0.727,727
0.7308,730.8
0.7358,735.8
0.7252,725.2
0.7264,726.4
0.7226,722.6
0.7268,726.8
0.7316,731.6
0.7284,728.4
0.728,728
0.732,732
0.7376,737.6
0.7234,723.4
0.7228,722.8
0.7316,731.6
0.7212,721.2
0.7248,724.8
0.7226,722.6
0.7182,718.2
0.7248,724.8
0.714,714
0.7192,719.2
0.7216,721.6
0.7314,731.4
0.7224,722.4
0.723,723
0.7136,713.6
0.717,717
0.721,721
0.7354,735.4
0.7268,726.8
0.7222,722.2
0.7288,728.8
0.7236,723.6
0.7264,726.4
0.7246,724.6
0.7178,717.8
0.736,736
0.7266,726.6
0.7194,719.4
