"avg_prop_infected","avg_num_infected"
0.272,272
0.3262,326.2
0.3862,386.2
0.445,445
0.4848,484.8
0.5106,510.6
0.541,541
0.5628,562.8
0.5878,587.8
0.6164,616.4
0.6324,632.4
0.657,657
0.6682,668.2
0.667,667
0.6878,687.8
0.6904,690.4
0.6936,693.6
0.6988,698.8
0.7072,707.2
0.725,725
0.729,729
0.7308,730.8
0.7434,743.4
0.7442,744.2
0.7518,751.8
0.762,762
0.7532,753.2
0.752,752
0.7528,752.8
0.7538,753.8
0.7454,745.4
0.7468,746.8
0.748,748
0.7578,757.8
0.7656,765.6
0.7696,769.6
0.777,777
0.7668,766.8
0.765,765
0.7692,769.2
0.772,772
0.7704,770.4
0.7672,767.2
0.775,775
0.7768,776.8
0.7736,773.6
0.7722,772.2
0.7714,771.4
0.782,782
0.7736,773.6
0.7756,775.6
0.7816,781.6
0.7704,770.4
0.7736,773.6
0.7738,773.8
0.782,782
0.7684,768.4
0.7732,773.2
0.783,783
0.7824,782.4
0.7752,775.2
0.7628,762.8
0.762,762
0.7656,765.6
0.7646,764.6
0.7566,756.6
0.7666,766.6
0.7664,766.4
0.7682,768.2
0.7704,770.4
0.765,765
0.769,769
0.7762,776.2
0.7746,774.6
0.781,781
0.7774,777.4
0.7684,768.4
0.7684,768.4
0.7712,771.2
0.7674,767.4
0.773,773
0.7734,773.4
0.7852,785.2
0.7764,776.4
0.7706,770.6
0.774,774
0.7802,780.2
0.7712,771.2
0.766,766
0.7668,766.8
0.7712,771.2
0.765,765
0.776,776
0.7734,773.4
0.7652,765.2
0.7672,767.2
0.7704,770.4
0.763,763
0.7754,775.4
0.7738,773.8
