"avg_prop_infected","avg_num_infected"
0.2682,268.2
0.3418,341.8
0.4212,421.2
0.476,476
0.514,514
0.5492,549.2
0.579,579
0.5994,599.4
0.628,628
0.6404,640.4
0.6436,643.6
0.6598,659.8
0.6664,666.4
0.6796,679.6
0.6952,695.2
0.6974,697.4
0.7076,707.6
0.6924,692.4
0.7032,703.2
0.6996,699.6
0.7044,704.4
0.7126,712.6
0.7294,729.4
0.715,715
0.7242,724.2
0.7228,722.8
0.73,730
0.7262,726.2
0.7226,722.6
0.722,722
0.721,721
0.7254,725.4
0.7422,742.2
0.73,730
0.7216,721.6
0.7156,715.6
0.7246,724.6
0.7228,722.8
0.7216,721.6
0.7244,724.4
0.7214,721.4
0.736,736
0.7252,725.2
0.722,722
0.7222,722.2
0.718,718
0.708,708
0.7124,712.4
0.7144,714.4
0.7136,713.6
0.7186,718.6
0.729,729
0.7236,723.6
0.7172,717.2
0.725,725
0.725,725
0.723,723
0.73,730
0.728,728
0.723,723
0.7242,724.2
0.723,723
0.722,722
0.7128,712.8
0.7144,714.4
0.7178,717.8
0.717,717
0.7186,718.6
0.7098,709.8
0.727,727
0.7276,727.6
0.732,732
0.729,729
0.7188,718.8
0.723,723
0.7264,726.4
0.7162,716.2
0.716,716
0.7178,717.8
0.721,721
0.7218,721.8
0.7206,720.6
0.7246,724.6
0.7212,721.2
0.7142,714.2
0.7074,707.4
0.7134,713.4
0.7258,725.8
0.7222,722.2
0.7138,713.8
0.717,717
0.7228,722.8
0.7214,721.4
0.7152,715.2
0.7124,712.4
0.7172,717.2
0.7216,721.6
0.7244,724.4
0.7144,714.4
0.717,717
