"avg_prop_infected","avg_num_infected"
0.3624,362.4
0.4218,421.8
0.4734,473.4
0.5186,518.6
0.5364,536.4
0.562,562
0.5798,579.8
0.6016,601.6
0.6334,633.4
0.6664,666.4
0.6698,669.8
0.6838,683.8
0.698,698
0.7078,707.8
0.7186,718.6
0.7192,719.2
0.7318,731.8
0.743,743
0.7428,742.8
0.7376,737.6
0.745,745
0.7574,757.4
0.7492,749.2
0.7654,765.4
0.758,758
0.7536,753.6
0.7572,757.2
0.7488,748.8
0.7472,747.2
0.7628,762.8
0.7624,762.4
0.7564,756.4
0.7582,758.2
0.7638,763.8
0.7732,773.2
0.7612,761.2
0.7618,761.8
0.765,765
0.7678,767.8
0.766,766
0.7702,770.2
0.763,763
0.7612,761.2
0.763,763
0.7586,758.6
0.767,767
0.7688,768.8
0.7776,777.6
0.7686,768.6
0.7572,757.2
0.7668,766.8
0.773,773
0.7702,770.2
0.7766,776.6
0.7822,782.2
0.775,775
0.7786,778.6
0.7728,772.8
0.7758,775.8
0.7726,772.6
0.7758,775.8
0.7662,766.2
0.7868,786.8
0.7816,781.6
0.7622,762.2
0.7716,771.6
0.761,761
0.7754,775.4
0.7846,784.6
0.7812,781.2
0.7766,776.6
0.7692,769.2
0.7792,779.2
0.7722,772.2
0.7794,779.4
0.7854,785.4
0.7774,777.4
0.7706,770.6
0.7742,774.2
0.774,774
0.7718,771.8
0.7706,770.6
0.7862,786.2
0.783,783
0.7738,773.8
0.7764,776.4
0.7806,780.6
0.7684,768.4
0.776,776
0.7772,777.2
0.769,769
0.7718,771.8
0.7776,777.6
0.7746,774.6
0.7672,767.2
0.7804,780.4
0.7878,787.8
0.7742,774.2
0.781,781
0.774,774
