"avg_prop_infected","avg_num_infected"
0.1922,192.2
0.4018,401.8
0.4626,462.6
0.4846,484.6
0.4768,476.8
0.4862,486.2
0.4774,477.4
0.4762,476.2
0.4722,472.2
0.487,487
0.4772,477.2
0.4732,473.2
0.482,482
0.4774,477.4
0.4736,473.6
0.4778,477.8
0.478,478
0.4804,480.4
0.4724,472.4
0.4642,464.2
0.4662,466.2
0.4814,481.4
0.4782,478.2
0.4836,483.6
0.472,472
0.4722,472.2
0.4758,475.8
0.4692,469.2
0.475,475
0.4746,474.6
0.4684,468.4
0.4782,478.2
0.4808,480.8
0.475,475
0.4692,469.2
0.4708,470.8
0.4642,464.2
0.4786,478.6
0.4826,482.6
0.4622,462.2
0.4788,478.8
0.4856,485.6
0.467,467
0.4754,475.4
0.473,473
0.4738,473.8
0.4806,480.6
0.4648,464.8
0.4668,466.8
0.4742,474.2
0.4646,464.6
0.48,480
0.4724,472.4
0.4694,469.4
0.4674,467.4
0.4812,481.2
0.4844,484.4
0.4746,474.6
0.4788,478.8
0.4852,485.2
0.4742,474.2
0.4766,476.6
0.4892,489.2
0.4802,480.2
0.475,475
0.4786,478.6
0.4856,485.6
0.4792,479.2
0.48,480
0.4738,473.8
0.48,480
0.481,481
0.4792,479.2
0.4846,484.6
0.4828,482.8
0.4948,494.8
0.4762,476.2
0.4776,477.6
0.4792,479.2
0.4796,479.6
0.4756,475.6
0.4668,466.8
0.4752,475.2
0.4664,466.4
0.4764,476.4
0.4712,471.2
0.4748,474.8
0.4774,477.4
0.4842,484.2
0.4742,474.2
0.4786,478.6
0.4782,478.2
0.4742,474.2
0.4788,478.8
0.4722,472.2
0.4768,476.8
0.4626,462.6
0.4782,478.2
0.4702,470.2
0.4822,482.2
