"avg_prop_infected","avg_num_infected"
0.3952,395.2
0.462,462
0.5018,501.8
0.5496,549.6
0.587,587
0.6102,610.2
0.6238,623.8
0.6486,648.6
0.6492,649.2
0.6646,664.6
0.6706,670.6
0.6842,684.2
0.69,690
0.6964,696.4
0.6976,697.6
0.707,707
0.7036,703.6
0.7082,708.2
0.701,701
0.7178,717.8
0.73,730
0.7238,723.8
0.716,716
0.716,716
0.7262,726.2
0.7284,728.4
0.7194,719.4
0.7192,719.2
0.7204,720.4
0.7318,731.8
0.7206,720.6
0.7228,722.8
0.7258,725.8
0.7216,721.6
0.7244,724.4
0.728,728
0.7268,726.8
0.736,736
0.7294,729.4
0.7272,727.2
0.7284,728.4
0.728,728
0.7192,719.2
0.727,727
0.7342,734.2
0.733,733
0.7254,725.4
0.731,731
0.7246,724.6
0.7168,716.8
0.7204,720.4
0.7276,727.6
0.7408,740.8
0.7402,740.2
0.73,730
0.7336,733.6
0.733,733
0.7306,730.6
0.733,733
0.737,737
0.7302,730.2
0.7298,729.8
0.7342,734.2
0.7314,731.4
0.7362,736.2
0.7332,733.2
0.7296,729.6
0.7306,730.6
0.7228,722.8
0.7178,717.8
0.7228,722.8
0.7268,726.8
0.7302,730.2
0.733,733
0.7334,733.4
0.726,726
0.7294,729.4
0.7266,726.6
0.7302,730.2
0.7254,725.4
0.7224,722.4
0.734,734
0.7348,734.8
0.7344,734.4
0.7288,728.8
0.7234,723.4
0.7188,718.8
0.7308,730.8
0.7348,734.8
0.7302,730.2
0.725,725
0.7218,721.8
0.728,728
0.732,732
0.7366,736.6
0.7234,723.4
0.7176,717.6
0.73,730
0.737,737
0.73,730
