"avg_prop_infected","avg_num_infected"
0.3858,385.8
0.4554,455.4
0.5104,510.4
0.5466,546.6
0.5804,580.4
0.6026,602.6
0.63,630
0.6534,653.4
0.6656,665.6
0.6696,669.6
0.6766,676.6
0.6858,685.8
0.6994,699.4
0.6876,687.6
0.6888,688.8
0.691,691
0.6946,694.6
0.6984,698.4
0.7164,716.4
0.7228,722.8
0.7142,714.2
0.7094,709.4
0.7126,712.6
0.7124,712.4
0.7172,717.2
0.724,724
0.7214,721.4
0.7258,725.8
0.7128,712.8
0.719,719
0.7158,715.8
0.7146,714.6
0.7128,712.8
0.7178,717.8
0.7276,727.6
0.72,720
0.722,722
0.7124,712.4
0.7174,717.4
0.7186,718.6
0.7186,718.6
0.717,717
0.7148,714.8
0.7072,707.2
0.7206,720.6
0.723,723
0.7298,729.8
0.725,725
0.7278,727.8
0.729,729
0.725,725
0.7184,718.4
0.7292,729.2
0.7288,728.8
0.7204,720.4
0.7224,722.4
0.7226,722.6
0.718,718
0.7218,721.8
0.7324,732.4
0.7232,723.2
0.7168,716.8
0.7286,728.6
0.7392,739.2
0.7256,725.6
0.7228,722.8
0.7314,731.4
0.7312,731.2
0.7182,718.2
0.7284,728.4
0.7252,725.2
0.7204,720.4
0.7274,727.4
0.7152,715.2
0.7196,719.6
0.7128,712.8
0.719,719
0.7148,714.8
0.7148,714.8
0.717,717
0.7206,720.6
0.7162,716.2
0.7318,731.8
0.7216,721.6
0.7212,721.2
0.726,726
0.7316,731.6
0.7284,728.4
0.7232,723.2
0.7346,734.6
0.7278,727.8
0.733,733
0.7308,730.8
0.7278,727.8
0.7218,721.8
0.7214,721.4
0.7212,721.2
0.7136,713.6
0.7254,725.4
0.715,715
