"avg_prop_infected","avg_num_infected"
0.2582,258.2
0.3138,313.8
0.3818,381.8
0.4222,422.2
0.466,466
0.5,500
0.5426,542.6
0.5694,569.4
0.5844,584.4
0.6122,612.2
0.6266,626.6
0.6428,642.8
0.6654,665.4
0.6722,672.2
0.6828,682.8
0.6884,688.4
0.7,700
0.6998,699.8
0.7282,728.2
0.7258,725.8
0.7392,739.2
0.734,734
0.7428,742.8
0.7438,743.8
0.7386,738.6
0.7578,757.8
0.759,759
0.7614,761.4
0.759,759
0.7516,751.6
0.7604,760.4
0.7722,772.2
0.7724,772.4
0.766,766
0.7766,776.6
0.7784,778.4
0.7688,768.8
0.7702,770.2
0.7646,764.6
0.7692,769.2
0.7706,770.6
0.7594,759.4
0.766,766
0.776,776
0.7664,766.4
0.7784,778.4
0.7814,781.4
0.792,792
0.7782,778.2
0.7738,773.8
0.772,772
0.7724,772.4
0.7776,777.6
0.766,766
0.7706,770.6
0.7692,769.2
0.776,776
0.7784,778.4
0.7688,768.8
0.7716,771.6
0.7688,768.8
0.776,776
0.7772,777.2
0.7688,768.8
0.7784,778.4
0.779,779
0.7696,769.6
0.778,778
0.7704,770.4
0.7722,772.2
0.7654,765.4
0.7774,777.4
0.7634,763.4
0.775,775
0.784,784
0.7714,771.4
0.7804,780.4
0.7824,782.4
0.7802,780.2
0.7836,783.6
0.7914,791.4
0.7766,776.6
0.7774,777.4
0.7736,773.6
0.7784,778.4
0.769,769
0.773,773
0.7734,773.4
0.7726,772.6
0.7756,775.6
0.7738,773.8
0.767,767
0.7718,771.8
0.7752,775.2
0.7786,778.6
0.775,775
0.7864,786.4
0.7806,780.6
0.7786,778.6
0.7704,770.4
