"avg_prop_infected","avg_num_infected"
0.0754,75.4
0.367,367
0.4456,445.6
0.4626,462.6
0.4678,467.8
0.4744,474.4
0.4808,480.8
0.469,469
0.4792,479.2
0.4782,478.2
0.4728,472.8
0.4728,472.8
0.482,482
0.4744,474.4
0.472,472
0.4756,475.6
0.4656,465.6
0.4822,482.2
0.4786,478.6
0.4706,470.6
0.4896,489.6
0.4806,480.6
0.4786,478.6
0.481,481
0.4772,477.2
0.4692,469.2
0.4782,478.2
0.4804,480.4
0.4822,482.2
0.4882,488.2
0.4754,475.4
0.4802,480.2
0.4742,474.2
0.4856,485.6
0.4774,477.4
0.4734,473.4
0.4648,464.8
0.477,477
0.4722,472.2
0.4684,468.4
0.491,491
0.479,479
0.483,483
0.4736,473.6
0.4776,477.6
0.4682,468.2
0.479,479
0.4844,484.4
0.4666,466.6
0.4642,464.2
0.4694,469.4
0.4762,476.2
0.474,474
0.4724,472.4
0.4758,475.8
0.4696,469.6
0.4666,466.6
0.4646,464.6
0.478,478
0.4744,474.4
0.4758,475.8
0.473,473
0.4684,468.4
0.4836,483.6
0.4702,470.2
0.4706,470.6
0.4768,476.8
0.4758,475.8
0.489,489
0.4606,460.6
0.4774,477.4
0.4712,471.2
0.4912,491.2
0.4856,485.6
0.4832,483.2
0.4742,474.2
0.4748,474.8
0.4726,472.6
0.4788,478.8
0.4862,486.2
0.4788,478.8
0.4806,480.6
0.467,467
0.4726,472.6
0.476,476
0.4686,468.6
0.4844,484.4
0.4884,488.4
0.4846,484.6
0.475,475
0.4764,476.4
0.4836,483.6
0.4842,484.2
0.4758,475.8
0.474,474
0.4602,460.2
0.4832,483.2
0.475,475
0.4724,472.4
0.477,477
