"avg_prop_infected","avg_num_infected"
0.45,450
0.5342,534.2
0.5664,566.4
0.5798,579.8
0.5868,586.8
0.6008,600.8
0.6052,605.2
0.6046,604.6
0.5958,595.8
0.5928,592.8
0.6054,605.4
0.6002,600.2
0.5948,594.8
0.592,592
0.5982,598.2
0.5846,584.6
0.5884,588.4
0.5882,588.2
0.5958,595.8
0.5864,586.4
0.5864,586.4
0.5902,590.2
0.5886,588.6
0.598,598
0.5958,595.8
0.593,593
0.5866,586.6
0.589,589
0.5934,593.4
0.5976,597.6
0.5868,586.8
0.5822,582.2
0.591,591
0.584,584
0.5882,588.2
0.5968,596.8
0.5894,589.4
0.5966,596.6
0.597,597
0.5832,583.2
0.5914,591.4
0.5884,588.4
0.585,585
0.6008,600.8
0.6038,603.8
0.596,596
0.591,591
0.5978,597.8
0.6032,603.2
0.5982,598.2
0.5958,595.8
0.5866,586.6
0.5918,591.8
0.5884,588.4
0.5852,585.2
0.5952,595.2
0.5924,592.4
0.5852,585.2
0.593,593
0.5904,590.4
0.587,587
0.596,596
0.5976,597.6
0.5868,586.8
0.5866,586.6
0.5952,595.2
0.5874,587.4
0.5874,587.4
0.585,585
0.5808,580.8
0.5874,587.4
0.5856,585.6
0.5848,584.8
0.591,591
0.5832,583.2
0.5888,588.8
0.5958,595.8
0.601,601
0.5926,592.6
0.5914,591.4
0.5924,592.4
0.5904,590.4
0.5912,591.2
0.5934,593.4
0.6066,606.6
0.5994,599.4
0.597,597
0.5946,594.6
0.5788,578.8
0.5898,589.8
0.593,593
0.5866,586.6
0.5926,592.6
0.5882,588.2
0.594,594
0.5948,594.8
0.5964,596.4
0.5904,590.4
0.5962,596.2
0.5982,598.2
