"avg_prop_infected","avg_num_infected"
0.2134,213.4
0.4048,404.8
0.458,458
0.47,470
0.4812,481.2
0.4684,468.4
0.4768,476.8
0.4704,470.4
0.4702,470.2
0.476,476
0.472,472
0.4826,482.6
0.4702,470.2
0.4758,475.8
0.4828,482.8
0.4706,470.6
0.465,465
0.4644,464.4
0.4766,476.6
0.4782,478.2
0.486,486
0.4748,474.8
0.4906,490.6
0.472,472
0.4728,472.8
0.4846,484.6
0.491,491
0.4858,485.8
0.4664,466.4
0.4576,457.6
0.488,488
0.479,479
0.4774,477.4
0.4674,467.4
0.472,472
0.4882,488.2
0.4728,472.8
0.4732,473.2
0.4814,481.4
0.475,475
0.4736,473.6
0.4802,480.2
0.4888,488.8
0.4748,474.8
0.4756,475.6
0.47,470
0.474,474
0.4738,473.8
0.4846,484.6
0.4858,485.8
0.4838,483.8
0.4792,479.2
0.4668,466.8
0.4824,482.4
0.4826,482.6
0.4682,468.2
0.4828,482.8
0.4752,475.2
0.481,481
0.47,470
0.47,470
0.4744,474.4
0.478,478
0.476,476
0.4682,468.2
0.4732,473.2
0.4754,475.4
0.4704,470.4
0.478,478
0.4838,483.8
0.4852,485.2
0.489,489
0.4634,463.4
0.4776,477.6
0.4822,482.2
0.4768,476.8
0.4648,464.8
0.4662,466.2
0.4808,480.8
0.4902,490.2
0.4844,484.4
0.4712,471.2
0.4702,470.2
0.478,478
0.4806,480.6
0.4844,484.4
0.4934,493.4
0.4792,479.2
0.4712,471.2
0.481,481
0.4692,469.2
0.4822,482.2
0.4772,477.2
0.4744,474.4
0.4734,473.4
0.4848,484.8
0.4782,478.2
0.483,483
0.4644,464.4
0.4722,472.2
