"avg_prop_infected","avg_num_infected"
0.0764,76.4
0.3738,373.8
0.446,446
0.4544,454.4
0.4832,483.2
0.4832,483.2
0.4734,473.4
0.4828,482.8
0.474,474
0.4714,471.4
0.468,468
0.4844,484.4
0.4832,483.2
0.4824,482.4
0.4608,460.8
0.4742,474.2
0.4682,468.2
0.4764,476.4
0.4668,466.8
0.4712,471.2
0.4802,480.2
0.471,471
0.4836,483.6
0.4828,482.8
0.4638,463.8
0.4726,472.6
0.4824,482.4
0.4834,483.4
0.4924,492.4
0.4748,474.8
0.4684,468.4
0.4728,472.8
0.48,480
0.4744,474.4
0.478,478
0.4774,477.4
0.4868,486.8
0.483,483
0.4854,485.4
0.4802,480.2
0.4786,478.6
0.4714,471.4
0.4708,470.8
0.4834,483.4
0.47,470
0.4768,476.8
0.49,490
0.486,486
0.4894,489.4
0.493,493
0.477,477
0.4858,485.8
0.485,485
0.4802,480.2
0.482,482
0.4848,484.8
0.4748,474.8
0.4746,474.6
0.4794,479.4
0.468,468
0.462,462
0.484,484
0.4738,473.8
0.4796,479.6
0.487,487
0.468,468
0.483,483
0.477,477
0.4668,466.8
0.4684,468.4
0.476,476
0.4866,486.6
0.4782,478.2
0.4852,485.2
0.4812,481.2
0.4844,484.4
0.4814,481.4
0.4708,470.8
0.4718,471.8
0.472,472
0.4766,476.6
0.4758,475.8
0.471,471
0.4654,465.4
0.4664,466.4
0.4852,485.2
0.4892,489.2
0.485,485
0.4724,472.4
0.478,478
0.4822,482.2
0.4852,485.2
0.483,483
0.4784,478.4
0.4762,476.2
0.4818,481.8
0.4822,482.2
0.4746,474.6
0.4764,476.4
0.4768,476.8
