"avg_prop_infected","avg_num_infected"
0.3452,345.2
0.4136,413.6
0.458,458
0.4992,499.2
0.5214,521.4
0.5598,559.8
0.5856,585.6
0.603,603
0.6316,631.6
0.6336,633.6
0.651,651
0.6798,679.8
0.695,695
0.7032,703.2
0.717,717
0.7144,714.4
0.7238,723.8
0.7246,724.6
0.729,729
0.7362,736.2
0.7442,744.2
0.7438,743.8
0.7454,745.4
0.755,755
0.7626,762.6
0.7574,757.4
0.7592,759.2
0.767,767
0.7648,764.8
0.7754,775.4
0.7792,779.2
0.7686,768.6
0.7726,772.6
0.7606,760.6
0.7738,773.8
0.7658,765.8
0.7672,767.2
0.7792,779.2
0.7738,773.8
0.779,779
0.7852,785.2
0.7816,781.6
0.7826,782.6
0.771,771
0.7718,771.8
0.7724,772.4
0.7674,767.4
0.7688,768.8
0.7722,772.2
0.7742,774.2
0.7896,789.6
0.7802,780.2
0.7802,780.2
0.7828,782.8
0.7768,776.8
0.7852,785.2
0.7836,783.6
0.7828,782.8
0.78,780
0.7748,774.8
0.7768,776.8
0.7702,770.2
0.7812,781.2
0.7736,773.6
0.7706,770.6
0.7858,785.8
0.787,787
0.79,790
0.779,779
0.7806,780.6
0.7766,776.6
0.7714,771.4
0.7846,784.6
0.7748,774.8
0.7744,774.4
0.7704,770.4
0.7664,766.4
0.7702,770.2
0.773,773
0.787,787
0.7722,772.2
0.7762,776.2
0.7784,778.4
0.7754,775.4
0.7814,781.4
0.7696,769.6
0.7732,773.2
0.7682,768.2
0.7654,765.4
0.7784,778.4
0.78,780
0.7726,772.6
0.766,766
0.7686,768.6
0.7722,772.2
0.7726,772.6
0.7736,773.6
0.7648,764.8
0.7626,762.6
0.7678,767.8
