"avg_prop_infected","avg_num_infected"
0.4018,401.8
0.473,473
0.5076,507.6
0.5518,551.8
0.58,580
0.614,614
0.6164,616.4
0.646,646
0.6508,650.8
0.6682,668.2
0.6852,685.2
0.6874,687.4
0.706,706
0.7134,713.4
0.7166,716.6
0.7096,709.6
0.7118,711.8
0.7202,720.2
0.7178,717.8
0.7276,727.6
0.7208,720.8
0.7332,733.2
0.729,729
0.7306,730.6
0.7248,724.8
0.7266,726.6
0.734,734
0.733,733
0.7396,739.6
0.7474,747.4
0.7424,742.4
0.7392,739.2
0.7392,739.2
0.7394,739.4
0.7396,739.6
0.7434,743.4
0.7386,738.6
0.735,735
0.7358,735.8
0.7358,735.8
0.7386,738.6
0.7326,732.6
0.7366,736.6
0.73,730
0.735,735
0.731,731
0.7284,728.4
0.7268,726.8
0.7424,742.4
0.7394,739.4
0.737,737
0.7278,727.8
0.7254,725.4
0.728,728
0.7278,727.8
0.7356,735.6
0.7354,735.4
0.7416,741.6
0.721,721
0.7224,722.4
0.7314,731.4
0.7432,743.2
0.7276,727.6
0.7384,738.4
0.7296,729.6
0.7356,735.6
0.7232,723.2
0.7306,730.6
0.7286,728.6
0.7382,738.2
0.7342,734.2
0.7342,734.2
0.7328,732.8
0.7364,736.4
0.724,724
0.7382,738.2
0.7354,735.4
0.7354,735.4
0.7432,743.2
0.7276,727.6
0.7342,734.2
0.738,738
0.7278,727.8
0.732,732
0.7414,741.4
0.7226,722.6
0.7232,723.2
0.7218,721.8
0.7152,715.2
0.731,731
0.7298,729.8
0.7272,727.2
0.7282,728.2
0.7308,730.8
0.724,724
0.7344,734.4
0.7368,736.8
0.7374,737.4
0.7288,728.8
0.7366,736.6
