"avg_prop_infected","avg_num_infected"
0.3886,388.6
0.4564,456.4
0.4984,498.4
0.5344,534.4
0.5656,565.6
0.5984,598.4
0.6222,622.2
0.6376,637.6
0.6442,644.2
0.6604,660.4
0.679,679
0.6852,685.2
0.6948,694.8
0.7092,709.2
0.6992,699.2
0.7142,714.2
0.7048,704.8
0.7156,715.6
0.7252,725.2
0.724,724
0.7418,741.8
0.7198,719.8
0.7176,717.6
0.7202,720.2
0.7106,710.6
0.7132,713.2
0.7212,721.2
0.7242,724.2
0.7258,725.8
0.7188,718.8
0.7246,724.6
0.7336,733.6
0.7336,733.6
0.736,736
0.7262,726.2
0.7236,723.6
0.729,729
0.7276,727.6
0.7248,724.8
0.7286,728.6
0.724,724
0.7208,720.8
0.7046,704.6
0.7132,713.2
0.718,718
0.7266,726.6
0.728,728
0.7244,724.4
0.7148,714.8
0.7212,721.2
0.7254,725.4
0.7194,719.4
0.7256,725.6
0.7316,731.6
0.7212,721.2
0.7284,728.4
0.7256,725.6
0.7194,719.4
0.7372,737.2
0.7332,733.2
0.7364,736.4
0.7302,730.2
0.735,735
0.7332,733.2
0.7262,726.2
0.7318,731.8
0.7242,724.2
0.7234,723.4
0.7222,722.2
0.7266,726.6
0.7224,722.4
0.73,730
0.7176,717.6
0.723,723
0.7206,720.6
0.718,718
0.7368,736.8
0.7364,736.4
0.7372,737.2
0.7306,730.6
0.7372,737.2
0.7372,737.2
0.7296,729.6
0.7228,722.8
0.7206,720.6
0.715,715
0.7238,723.8
0.7286,728.6
0.723,723
0.7238,723.8
0.7378,737.8
0.7358,735.8
0.7256,725.6
0.7266,726.6
0.7272,727.2
0.7312,731.2
0.721,721
0.7128,712.8
0.7218,721.8
0.7326,732.6
