"avg_prop_infected","avg_num_infected"
0.0748,74.8
0.3792,379.2
0.4516,451.6
0.4758,475.8
0.4844,484.4
0.4764,476.4
0.4702,470.2
0.4904,490.4
0.4754,475.4
0.4708,470.8
0.4766,476.6
0.4754,475.4
0.4764,476.4
0.482,482
0.4648,464.8
0.4682,468.2
0.479,479
0.4678,467.8
0.4762,476.2
0.4762,476.2
0.4794,479.4
0.486,486
0.4714,471.4
0.4752,475.2
0.4838,483.8
0.4792,479.2
0.4866,486.6
0.4866,486.6
0.4874,487.4
0.4858,485.8
0.485,485
0.4796,479.6
0.4802,480.2
0.4814,481.4
0.4656,465.6
0.478,478
0.476,476
0.483,483
0.4892,489.2
0.4782,478.2
0.4886,488.6
0.4886,488.6
0.4864,486.4
0.485,485
0.478,478
0.4834,483.4
0.4648,464.8
0.465,465
0.4748,474.8
0.4786,478.6
0.4758,475.8
0.4692,469.2
0.48,480
0.4914,491.4
0.478,478
0.4778,477.8
0.4832,483.2
0.4744,474.4
0.4782,478.2
0.4736,473.6
0.4726,472.6
0.4692,469.2
0.4712,471.2
0.4864,486.4
0.4702,470.2
0.488,488
0.4774,477.4
0.469,469
0.4714,471.4
0.4698,469.8
0.4726,472.6
0.4848,484.8
0.4786,478.6
0.4798,479.8
0.4936,493.6
0.491,491
0.4856,485.6
0.4802,480.2
0.477,477
0.4828,482.8
0.4824,482.4
0.4798,479.8
0.47,470
0.4672,467.2
0.4752,475.2
0.4632,463.2
0.4796,479.6
0.4682,468.2
0.467,467
0.4734,473.4
0.4848,484.8
0.4766,476.6
0.4726,472.6
0.4782,478.2
0.4752,475.2
0.4846,484.6
0.47,470
0.4792,479.2
0.4736,473.6
0.4774,477.4
